"Journal Data Filtered By:  Selected Categories: ENVIRONMENTAL STUDIES Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2024 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,Publisher,ISSN,eISSN,Category,Edition,Total Citations,2024 JIF,JIF Quartile,2024 JCI,% of Citable OA
"Progress in Disaster Science","PROG DISASTER SCI","ELSEVIER","2590-0617","2590-0617","ENVIRONMENTAL STUDIES","ESCI","1,281","3.8","Q2","0.79","98.33"%,
"City and Environment Interactions","CITY ENVIRON INTERAC","ELSEVIER","2590-2520","2590-2520","ENVIRONMENTAL STUDIES","ESCI","475","3.8","Q2","0.77","100"%,
"Current Research in Environmental Sustainability","CURR RES ENVIRON SUS","ELSEVIER","2666-0490","2666-0490","ENVIRONMENTAL STUDIES","ESCI","1,022","3.8","Q2","0.76","100"%,
"Marine Policy","MAR POLICY","ELSEVIER SCI LTD","0308-597X","1872-9460","ENVIRONMENTAL STUDIES","SSCI","17,081","3.7","Q2","1.45","35.79"%,
"Research in Globalization","RES GLOB","ELSEVIER","N/A","2590-051X","ENVIRONMENTAL STUDIES","ESCI","760","3.7","Q2","1.24","98.91"%,
"Ecosystems and People","ECOSYST PEOPLE","TAYLOR & FRANCIS LTD","N/A","2639-5916","ENVIRONMENTAL STUDIES","ESCI","1,048","3.7","Q2","0.92","98.75"%,
"NATURAL RESOURCES FORUM","NAT RESOUR FORUM","WILEY","N/A","1477-8947","ENVIRONMENTAL STUDIES","SSCI","2,067","3.7","Q2","0.84","13.58"%,
"Global Social Challenges Journal","GLOB SOC CHALL J","BRISTOL UNIV PRESS & POLICY PRESS","N/A","2752-3349","ENVIRONMENTAL STUDIES","ESCI","123","3.6","Q2","1.4","96"%,
"Regional Environmental Change","REG ENVIRON CHANGE","SPRINGER HEIDELBERG","1436-3798","1436-378X","ENVIRONMENTAL STUDIES","SSCI","8,304","3.6","Q2","0.78","51.85"%,
"Water Alternatives-An Interdisciplinary Journal on Water Politics and Development","WATER ALTERN","WATER ALTERNATIVES ASSOC","1965-0175","1965-0175","ENVIRONMENTAL STUDIES","SSCI","1,479","3.6","Q2","0.68","0"%,
"Journal of Human Rights and the Environment","J HUM RIGHTS ENVIRON","EDWARD ELGAR PUBLISHING LTD","1759-7188","1759-7196","ENVIRONMENTAL STUDIES","ESCI","346","3.5","Q2","1.98","2.56"%,
"International Journal of Climate Change Strategies and Management","INT J CLIM CHANG STR","EMERALD GROUP PUBLISHING LTD","1756-8692","1756-8706","ENVIRONMENTAL STUDIES","SSCI","1,526","3.5","Q2","0.78","100"%,
"Anthropocene Review","ANTHROPOCENE REV","SAGE PUBLICATIONS INC","2053-0196","2053-020X","ENVIRONMENTAL STUDIES","SSCI","1,206","3.5","Q2","0.69","41.86"%,
"Environment and Society-Advances in Research","ENVIRON SOC","BERGHAHN JOURNALS","2150-6779","2150-6787","ENVIRONMENTAL STUDIES","ESCI","591","3.5","Q2","0.5","94.44"%,
"ENVIRONMENTAL & RESOURCE ECONOMICS","ENVIRON RESOUR ECON","SPRINGER","0924-6460","1573-1502","ENVIRONMENTAL STUDIES","SSCI","6,498","3.4","Q2","0.91","51.74"%,
"Climate and Development","CLIM DEV","TAYLOR & FRANCIS LTD","1756-5529","1756-5537","ENVIRONMENTAL STUDIES","SSCI","3,128","3.4","Q2","0.75","20.29"%,
"Oxford Open Energy","OXF OPEN ENERGY","OXFORD UNIV PRESS","N/A","2752-5082","ENVIRONMENTAL STUDIES","ESCI","117","3.4","Q2","0.59","100"%,
"Transnational Environmental Law","TRANSNATL ENVIRON LA","CAMBRIDGE UNIV PRESS","2047-1025","2047-1033","ENVIRONMENTAL STUDIES","SSCI","715","3.3","Q2","2.2","72.73"%,
"Consumption and Society","CONSUM SOC","BRISTOL UNIV PRESS & POLICY PRESS","N/A","2752-8499","ENVIRONMENTAL STUDIES","ESCI","139","3.3","Q2","1.19","20.75"%,
"Sustainability","SUSTAINABILITY-BASEL","MDPI","N/A","2071-1050","ENVIRONMENTAL STUDIES","SSCI","283,527","3.3","Q2","0.67","99.99"%,
"Environment and Planning E-Nature and Space","ENVIRON PLAN E-NAT","SAGE PUBLICATIONS INC","2514-8486","2514-8494","ENVIRONMENTAL STUDIES","SSCI","2,214","3.2","Q2","1","42.11"%,
"Journal of the Association of Environmental and Resource Economists","J ASSOC ENVIRON RESO","UNIV CHICAGO PRESS","2333-5955","2333-5963","ENVIRONMENTAL STUDIES","SSCI","1,867","3.2","Q2","0.95","0.73"%,
"ECOLOGY AND SOCIETY","ECOL SOC","Resilience Alliance","1708-3087","N/A","ENVIRONMENTAL STUDIES","SSCI","13,977","3.2","Q2","0.88","98.87"%,
"Land","LAND-BASEL","MDPI","N/A","2073-445X","ENVIRONMENTAL STUDIES","SSCI","25,153","3.2","Q2","0.77","99.97"%,
"EUROPEAN PLANNING STUDIES","EUR PLAN STUD","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","0965-4313","1469-5944","ENVIRONMENTAL STUDIES","SSCI","5,819","3.2","Q2","0.75","37.92"%,
"Carbon Management","CARBON MANAG","TAYLOR & FRANCIS LTD","1758-3004","1758-3012","ENVIRONMENTAL STUDIES","SSCI","1,958","3.2","Q2","0.53","100"%,
"Environmental Research: Infrastructure and Sustainability","ENVIRON RES-INFRASTR","IOP Publishing Ltd","N/A","2634-4505","ENVIRONMENTAL STUDIES","ESCI","518","3.2","Q2","0.52","100"%,
"International Environmental Agreements-Politics Law and Economics","INT ENVIRON AGREEM-P","SPRINGER","1567-9764","1573-1553","ENVIRONMENTAL STUDIES","SSCI","1,323","3.1","Q2","1.64","65.91"%,
"Environmental Education Research","ENVIRON EDUC RES","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","1350-4622","1469-5871","ENVIRONMENTAL STUDIES","SSCI","6,131","3.1","Q2","1.03","29.68"%,
"Environment and Planning B-Urban Analytics and City Science","ENVIRON PLAN B-URBAN","SAGE PUBLICATIONS LTD","2399-8083","2399-8091","ENVIRONMENTAL STUDIES","SSCI","6,639","3.1","Q2","0.76","28.54"%,
"RESOURCE AND ENERGY ECONOMICS","RESOUR ENERGY ECON","ELSEVIER","0928-7655","1873-0221","ENVIRONMENTAL STUDIES","SSCI","2,512","3.1","Q2","0.66","40.4"%,
"INTERNATIONAL JOURNAL OF URBAN SCIENCES","INT J URBAN SCI","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","1226-5934","2161-6779","ENVIRONMENTAL STUDIES","SSCI","1,104","3","Q2","0.74","8.2"%,
"Discover Sustainability","DISCOV SUSTAIN","SPRINGERNATURE","N/A","2662-9984","ENVIRONMENTAL STUDIES","ESCI","908","3","Q2","0.51","99.84"%,
"REGIONAL SCIENCE AND URBAN ECONOMICS","REG SCI URBAN ECON","ELSEVIER","0166-0462","1879-2308","ENVIRONMENTAL STUDIES","SSCI","4,813","2.9","Q2","0.96","22.93"%,
"Urban Science","URBAN SCI","MDPI","N/A","2413-8851","ENVIRONMENTAL STUDIES","ESCI","1,949","2.9","Q2","0.7","99.79"%,
"HOUSING STUDIES","HOUSING STUD","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","0267-3037","1466-1810","ENVIRONMENTAL STUDIES","SSCI","4,544","2.9","Q2","0.59","37.17"%,
"Pastoralism-Research Policy and Practice","PASTORALISM","FRONTIERS MEDIA SA","2041-7136","2041-7136","ENVIRONMENTAL STUDIES","ESCI","795","2.9","Q2","0.48","100"%,
"Frontiers in Sustainability","FRONT SUSTAIN","FRONTIERS MEDIA SA","N/A","2673-4524","ENVIRONMENTAL STUDIES","ESCI","1,219","2.9","Q2","0.42","99.18"%,
"Local Environment","LOCAL ENVIRON","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","1354-9839","1469-6711","ENVIRONMENTAL STUDIES","SSCI","3,645","2.8","Q3","0.63","27.24"%,
"Environmental Sociology","ENVIRON SOCIOL","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2325-1042","2325-1042","ENVIRONMENTAL STUDIES","ESCI","994","2.8","Q3","0.53","22.41"%,
"JOURNAL OF ENVIRONMENTAL LAW","J ENVIRON LAW","OXFORD UNIV PRESS","0952-8873","1464-374X","ENVIRONMENTAL STUDIES","SSCI","935","2.7","Q3","1.2","53.95"%,
"JOURNAL OF REGIONAL SCIENCE","J REGIONAL SCI","WILEY","0022-4146","1467-9787","ENVIRONMENTAL STUDIES","SSCI","3,212","2.7","Q3","0.7","37.91"%,
"DISASTERS","DISASTERS","WILEY","0361-3666","1467-7717","ENVIRONMENTAL STUDIES","SSCI","3,142","2.6","Q3","1.09","59.75"%,
"Journal of Agricultural Education & Extension","J AGRIC EDUC EXT","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","1389-224X","1750-8622","ENVIRONMENTAL STUDIES","SSCI","1,208","2.6","Q3","0.9","32.26"%,
"EUROPEAN URBAN AND REGIONAL STUDIES","EUR URBAN REG STUD","SAGE PUBLICATIONS LTD","0969-7764","1461-7145","ENVIRONMENTAL STUDIES","SSCI","1,655","2.6","Q3","0.77","40.26"%,
"International Journal of Housing Policy","INT J HOUS POLICY","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","1949-1247","1949-1255","ENVIRONMENTAL STUDIES","SSCI","999","2.6","Q3","0.53","32.73"%,
"POPULATION AND ENVIRONMENT","POPUL ENVIRON","SPRINGER","0199-0039","1573-7810","ENVIRONMENTAL STUDIES","SSCI","1,967","2.5","Q3","1.03","40.79"%,
"ENVIRONMENT AND PLANNING D-SOCIETY & SPACE","ENVIRON PLANN D","SAGE PUBLICATIONS LTD","0263-7758","1472-3433","ENVIRONMENTAL STUDIES","SSCI","5,787","2.5","Q3","0.77","48.24"%,
"Climate Change Economics","CLIM CHANG ECON","WORLD SCIENTIFIC PUBL CO PTE LTD","2010-0078","2010-0086","ENVIRONMENTAL STUDIES","SSCI","606","2.4","Q3","0.89","11.36"%,
"JOURNAL OF ENVIRONMENTAL EDUCATION","J ENVIRON EDUC","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","0095-8964","1940-1892","ENVIRONMENTAL STUDIES","SSCI","2,424","2.4","Q3","0.85","18.89"%,
"ENERGY JOURNAL","ENERG J","SAGE PUBLICATIONS INC","0195-6574","1944-9089","ENVIRONMENTAL STUDIES","SSCI","3,266","2.4","Q3","0.66","10.73"%,
"ENVIRONMENT AND URBANIZATION","ENVIRON URBAN","SAGE PUBLICATIONS LTD","0956-2478","1746-0301","ENVIRONMENTAL STUDIES","SSCI","2,678","2.4","Q3","0.58","44.3"%,
"International Journal of Urban Sustainable Development","INT J URBAN SUSTAIN","TAYLOR & FRANCIS LTD","1946-3138","1946-3146","ENVIRONMENTAL STUDIES","ESCI","666","2.4","Q3","0.53","94.52"%,
"Review of European Comparative & International Environmental Law","REV EUR COMP INT ENV","WILEY","2050-0386","2050-0394","ENVIRONMENTAL STUDIES","SSCI","816","2.3","Q3","1.73","64"%,
"Science and Public Policy","SCI PUBL POLICY","OXFORD UNIV PRESS","0302-3427","1471-5430","ENVIRONMENTAL STUDIES","SSCI","3,140","2.3","Q3","0.74","39.26"%,
"PAPERS IN REGIONAL SCIENCE","PAP REG SCI","ELSEVIER SCI LTD","1056-8190","1435-5957","ENVIRONMENTAL STUDIES","SSCI","2,881","2.3","Q3","0.64","70.77"%,
"Maritime Studies","MARIT STUD","SPRINGER HEIDELBERG","1872-7859","2212-9790","ENVIRONMENTAL STUDIES","ESCI","775","2.3","Q3","0.55","60.48"%,
"Journal of Political Ecology","J POLIT ECOL","UNIV ARIZONA LIBRARIES","1073-0451","1073-0451","ENVIRONMENTAL STUDIES","ESCI","1,267","2.3","Q3","0.48","8.89"%,
"Journal of Environmental Studies and Sciences","J ENVIRON STUD SCI","SPRINGER","2190-6483","2190-6491","ENVIRONMENTAL STUDIES","ESCI","1,360","2.3","Q3","0.43","28.44"%,
"Environment and Planning C-Politics and Space","ENVIRON PLAN C-POLIT","SAGE PUBLICATIONS LTD","2399-6544","2399-6552","ENVIRONMENTAL STUDIES","SSCI","3,544","2.2","Q3","0.62","43.01"%,
"Natural Hazards Review","NAT HAZARDS REV","ASCE-AMER SOC CIVIL ENGINEERS","1527-6988","1527-6996","ENVIRONMENTAL STUDIES","SSCI","2,482","2.2","Q3","0.5","10.33"%,
"Journal of Energy & Natural Resources Law","J ENERGY NAT RESO LA","TAYLOR & FRANCIS LTD","0264-6811","2376-4538","ENVIRONMENTAL STUDIES","SSCI","498","2.1","Q3","1.19","27.27"%,
"ANNALS OF REGIONAL SCIENCE","ANN REGIONAL SCI","SPRINGER","0570-1864","1432-0592","ENVIRONMENTAL STUDIES","SSCI","2,558","2.1","Q3","0.6","41.36"%,
"Journal of Housing and the Built Environment","J HOUS BUILT ENVIRON","SPRINGER","1566-4910","1573-7772","ENVIRONMENTAL STUDIES","SSCI","2,197","2.1","Q3","0.51","38.66"%,
"INTERNATIONAL REGIONAL SCIENCE REVIEW","INT REGIONAL SCI REV","SAGE PUBLICATIONS INC","0160-0176","1552-6925","ENVIRONMENTAL STUDIES","SSCI","1,385","2.1","Q3","0.48","15.71"%,
"Frontiers in Sustainable Cities","FRONT SUSTAIN CITIES","FRONTIERS MEDIA SA","N/A","2624-9634","ENVIRONMENTAL STUDIES","ESCI","1,551","2.1","Q3","0.47","99.25"%,
"Conservation & Society","CONSERV SOC","WOLTERS KLUWER MEDKNOW PUBLICATIONS","0972-4923","0975-3133","ENVIRONMENTAL STUDIES","SSCI","1,380","2.1","Q3","0.4","67.14"%,
"Housing Theory & Society","HOUS THEORY SOC","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","1403-6096","1651-2278","ENVIRONMENTAL STUDIES","SSCI","1,431","2","Q3","0.56","46.46"%,
"Journal of Environment & Development","J ENVIRON DEV","SAGE PUBLICATIONS INC","1070-4965","1552-5465","ENVIRONMENTAL STUDIES","SSCI","1,022","2","Q3","0.51","15.56"%,
"Disaster Prevention and Management","DISASTER PREV MANAG","EMERALD GROUP PUBLISHING LTD","0965-3562","1758-6100","ENVIRONMENTAL STUDIES","SSCI","1,682","2","Q3","0.48","13.82"%,
"SOCIETY & NATURAL RESOURCES","SOC NATUR RESOUR","TAYLOR & FRANCIS INC","0894-1920","1521-0723","ENVIRONMENTAL STUDIES","SSCI","4,500","1.9","Q3","0.63","17.2"%,
"Water Resources and Economics","WATER RESOUR ECON","ELSEVIER","2212-4284","2212-4284","ENVIRONMENTAL STUDIES","SSCI","463","1.9","Q3","0.54","31.67"%,
"Applied Spatial Analysis and Policy","APPL SPAT ANAL POLIC","SPRINGER","1874-463X","1874-4621","ENVIRONMENTAL STUDIES","SSCI","893","1.9","Q3","0.5","28.82"%,
"Weather Climate and Society","WEATHER CLIM SOC","AMER METEOROLOGICAL SOC","1948-8327","1948-8335","ENVIRONMENTAL STUDIES","SSCI","1,878","1.9","Q3","0.45","2.76"%,
"International Journal of the Commons","INT J COMMONS","UBIQUITY PRESS LTD","1875-0281","1875-0281","ENVIRONMENTAL STUDIES","SSCI","1,108","1.9","Q3","0.44","98"%,
