jcr_year,schema,category,edition,journal_name,jcr_abbrev,publisher,issn_print,issn_e,total_citations,jif,quartile,jci,oa_citable_pct
2024,WOS,MANAGEMENT,SSCI,International Journal of Contemporary Hospitality Management,INT J CONTEMP HOSP M,EMERALD GROUP PUBLISHING LTD,0959-6119,1757-1049,16716,9,Q1,2.25,2.86
2024,WOS,MANAGEMENT,SSCI,HUMAN RESOURCE MANAGEMENT,HUM RESOUR MANAGE-US,"WILEY PERIODICALS, INC",0090-4848,1099-050X,6718,9,Q1,2.14,43.71
2024,WOS,MANAGEMENT,SSCI,JOURNAL OF MANAGEMENT,J MANAGE,SAGE PUBLICATIONS INC,0149-2063,1557-1211,37269,9,Q1,1.91,21.28
2024,WOS,MANAGEMENT,SSCI,JOURNAL OF INTERNATIONAL BUSINESS STUDIES,J INT BUS STUD,PALGRAVE MACMILLAN LTD,0047-2506,1478-6990,18881,9,Q1,1.61,36.74
2024,WOS,MANAGEMENT,SSCI,Journal of Purchasing and Supply Management,J PURCH SUPPLY MANAG,ELSEVIER SCI LTD,1478-4092,1873-6505,2679,8.7,Q1,1.73,37.93
2024,WOS,MANAGEMENT,SSCI,EUROPEAN JOURNAL OF INFORMATION SYSTEMS,EUR J INFORM SYST,TAYLOR & FRANCIS LTD,0960-085X,1476-9344,6394,8.6,Q1,1.96,21.49
2024,WOS,MANAGEMENT,SSCI,SUPPLY CHAIN MANAGEMENT-AN INTERNATIONAL JOURNAL,SUPPLY CHAIN MANAG,EMERALD GROUP PUBLISHING LTD,1359-8546,1758-6852,7401,8.4,Q1,1.64,13.74
2024,WOS,MANAGEMENT,SSCI,INFORMATION & MANAGEMENT,INFORM MANAGE-AMSTER,ELSEVIER,0378-7206,1872-7530,14434,8.2,Q1,2.29,15.61
2024,WOS,MANAGEMENT,SSCI,RESEARCH POLICY,RES POLICY,ELSEVIER,0048-7333,1873-7625,34282,8,Q1,1.83,51.39
2024,WOS,MANAGEMENT,SSCI,JOURNAL OF PRODUCT INNOVATION MANAGEMENT,J PROD INNOVAT MANAG,WILEY,0737-6782,1540-5885,9238,8,Q1,1.63,63.78
2024,WOS,MANAGEMENT,SSCI,Journal of Service Management,J SERV MANAGE,EMERALD GROUP PUBLISHING LTD,1757-5818,1757-5826,4433,7.9,Q1,1.8,20.97
2024,WOS,MANAGEMENT,SSCI,Journal of Hospitality and Tourism Management,J HOSP TOUR MANAG,ELSEVIER,1447-6770,1839-5260,8403,7.8,Q1,1.98,0.84
2024,WOS,MANAGEMENT,SSCI,HARVARD BUSINESS REVIEW,HARVARD BUS REV,HARVARD BUSINESS SCHOOL PUBLISHING CORPORATION,0017-8012,0017-8012,19526,7.8,Q1,0.22,0
2024,WOS,MANAGEMENT,SSCI,ORGANIZATIONAL RESEARCH METHODS,ORGAN RES METHODS,SAGE PUBLICATIONS INC,1094-4281,1552-7425,13561,7.6,Q1,2.19,25.81
2024,WOS,MANAGEMENT,SSCI,INTERNATIONAL JOURNAL OF PROJECT MANAGEMENT,INT J PROJ MANAG,ELSEVIER SCI LTD,0263-7863,1873-4634,11612,7.5,Q1,1.66,50.29
2024,WOS,MANAGEMENT,SSCI,INDUSTRIAL MARKETING MANAGEMENT,IND MARKET MANAG,ELSEVIER SCIENCE INC,0019-8501,1873-2062,18688,7.5,Q1,1.63,43.45
2024,WOS,MANAGEMENT,SSCI,International Journal of Management Education,INT J MANAG EDUC-OXF,ELSEVIER SCI LTD,1472-8117,2352-3565,4616,7.4,Q1,2.41,26.13
2024,WOS,MANAGEMENT,SSCI,Journal of Destination Marketing & Management,J DESTIN MARK MANAGE,ELSEVIER,2212-571X,2212-5752,5512,7.4,Q1,2.13,25.81
2024,WOS,MANAGEMENT,SSCI,Journal of Business Logistics,J BUS LOGIST,WILEY,0735-3766,2158-1592,3632,7.4,Q1,1.99,33.33
2024,WOS,MANAGEMENT,SSCI,SERVICE INDUSTRIES JOURNAL,SERV IND J,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0264-2069,1743-9507,4401,7.4,Q1,1.82,4.38
2024,WOS,MANAGEMENT,SSCI,INTERNATIONAL JOURNAL OF OPERATIONS & PRODUCTION MANAGEMENT,INT J OPER PROD MAN,EMERALD GROUP PUBLISHING LTD,0144-3577,1758-6593,10068,7.4,Q1,1.78,16.72
2024,WOS,MANAGEMENT,SSCI,European Management Journal,EUR MANAG J,ELSEVIER SCI LTD,0263-2373,1873-5681,7114,7.3,Q1,1.77,33.9
2024,WOS,MANAGEMENT,SSCI,INTERNATIONAL JOURNAL OF PHYSICAL DISTRIBUTION & LOGISTICS MANAGEMENT,INT J PHYS DISTR LOG,EMERALD GROUP PUBLISHING LTD,0960-0035,1758-664X,5468,7.3,Q1,1.55,20.3
2024,WOS,MANAGEMENT,SSCI,NEW TECHNOLOGY WORK AND EMPLOYMENT,NEW TECH WORK EMPLOY,WILEY,0268-1072,1468-005X,1935,7.3,Q1,1.42,70
2024,WOS,MANAGEMENT,SSCI,CALIFORNIA MANAGEMENT REVIEW,CALIF MANAGE REV,SAGE PUBLICATIONS INC,0008-1256,2162-8564,8024,7.3,Q1,1.4,53.16
2024,WOS,MANAGEMENT,SSCI,ORGANIZATION & ENVIRONMENT,ORGAN ENVIRON,SAGE PUBLICATIONS INC,1086-0266,1552-7417,3374,7.3,Q1,1.19,48.28
2024,WOS,MANAGEMENT,SSCI,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,OMEGA-INT J MANAGE S,PERGAMON-ELSEVIER SCIENCE LTD,0305-0483,1873-5274,13678,7.2,Q1,1.55,21.03
2024,WOS,MANAGEMENT,SSCI,STRATEGIC MANAGEMENT JOURNAL,STRATEGIC MANAGE J,WILEY,0143-2095,1097-0266,46042,7.2,Q1,1.5,43.12
2024,WOS,MANAGEMENT,SSCI,Sustainability Accounting Management and Policy Journal,SUSTAIN ACCOUNT MANA,EMERALD GROUP PUBLISHING LTD,2040-8021,2040-803X,2906,7.2,Q1,1.39,14.59
2024,WOS,MANAGEMENT,ESCI,Digital Business,DIGIT BUS,ELSEVIER,,2666-9544,514,7.2,Q1,1.34,100
2024,WOS,MANAGEMENT,SSCI,INTERNATIONAL JOURNAL OF FORECASTING,INT J FORECASTING,ELSEVIER,0169-2070,1872-8200,9948,7.1,Q1,2.18,35.69
2024,WOS,MANAGEMENT,SSCI,Organizational Psychology Review,ORGAN PSYCHOL REV,SAGE PUBLICATIONS INC,2041-3866,2041-3874,1385,7.1,Q1,1.46,26.23
2024,WOS,MANAGEMENT,SSCI,Tourism Management Perspectives,TOUR MANAG PERSPECT,ELSEVIER,2211-9736,2211-9744,7562,6.9,Q1,1.87,21.36
2024,WOS,MANAGEMENT,SSCI,Electronic Markets,ELECTRON MARK,SPRINGER HEIDELBERG,1019-6781,1422-8890,4285,6.8,Q1,1.65,68.16
2024,WOS,MANAGEMENT,SSCI,JOURNAL OF ORGANIZATIONAL BEHAVIOR,J ORGAN BEHAV,WILEY,0894-3796,1099-1379,19524,6.8,Q1,1.38,36.04
2024,WOS,MANAGEMENT,SSCI,Journal of Intellectual Capital,J INTELLECT CAP,EMERALD GROUP PUBLISHING LTD,1469-1930,1758-7468,4697,6.8,Q1,1.28,8.94
2024,WOS,MANAGEMENT,SSCI,ADMINISTRATIVE SCIENCE QUARTERLY,ADMIN SCI QUART,SAGE PUBLICATIONS INC,0001-8392,1930-3815,20693,6.5,Q1,1.63,33.77
2024,WOS,MANAGEMENT,SSCI,European Research on Management and Business Economics,EUR RES MANAG BUS EC,ELSEVIER SCI LTD,2444-8834,2444-8842,1212,6.4,Q1,1.71,98.81
2024,WOS,MANAGEMENT,SSCI,Journal of Enterprise Information Management,J ENTERP INF MANAG,EMERALD GROUP PUBLISHING LTD,1741-0398,1758-7409,4418,6.4,Q1,1.68,2.31
2024,WOS,MANAGEMENT,SSCI,PERSONNEL PSYCHOLOGY,PERS PSYCHOL,WILEY,0031-5826,1744-6570,10445,6.4,Q1,1.63,28.89
2024,WOS,MANAGEMENT,SSCI,International Journal of Logistics Management,INT J LOGIST MANAG,EMERALD GROUP PUBLISHING LTD,0957-4093,1758-6550,4809,6.4,Q1,1.61,10.09
2024,WOS,MANAGEMENT,SSCI,JOURNAL OF MANAGEMENT STUDIES,J MANAGE STUD,WILEY,0022-2380,1467-6486,17466,6.4,Q1,1.4,63.55
2024,WOS,MANAGEMENT,ESCI,Organization Theory,ORGAN THEOR,SAGE PUBLICATIONS INC,,2631-7877,1014,6.4,Q1,1.34,100
2024,WOS,MANAGEMENT,SSCI,LONG RANGE PLANNING,LONG RANGE PLANN,ELSEVIER SCI LTD,0024-6301,1873-1872,8824,6.3,Q1,1.8,43.1
2024,WOS,MANAGEMENT,SSCI,Strategic Entrepreneurship Journal,STRATEG ENTREP J,WILEY,1932-4391,1932-443X,3999,6.3,Q1,1.15,38.89
2024,WOS,MANAGEMENT,SSCI,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,J MANAGE INFORM SYST,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0742-1222,1557-928X,8788,6.2,Q1,1.62,8.2
2024,WOS,MANAGEMENT,SSCI,Human Resource Management Journal,HUM RESOUR MANAG J,WILEY,0954-5395,1748-8583,4354,6.2,Q1,1.53,60.71
2024,WOS,MANAGEMENT,SSCI,JOURNAL OF APPLIED PSYCHOLOGY,J APPL PSYCHOL,AMER PSYCHOLOGICAL ASSOC,0021-9010,1939-1854,52066,6.1,Q1,2.13,7.84
2024,WOS,MANAGEMENT,SSCI,Journal of Family Business Strategy,J FAM BUS STRATEG,ELSEVIER,1877-8585,1877-8593,2621,6.1,Q1,1.75,31.18
2024,WOS,MANAGEMENT,SSCI,International Business Review,INT BUS REV,ELSEVIER,0969-5931,1873-6149,9074,6.1,Q1,1.47,32.82
2024,WOS,MANAGEMENT,SSCI,MIS QUARTERLY,MIS QUART,SOC INFORM MANAGE-MIS RES CENT,0276-7783,,30593,6,Q1,1.65,12.75
2024,WOS,MANAGEMENT,SSCI,JOURNAL OF SMALL BUSINESS MANAGEMENT,J SMALL BUS MANAGE,TAYLOR & FRANCIS INC,0047-2778,1540-627X,7399,6,Q1,1.55,19.58
2024,WOS,MANAGEMENT,SSCI,Journal of Manufacturing Technology Management,J MANUF TECHNOL MANA,EMERALD GROUP PUBLISHING LTD,1741-038X,1758-7786,5085,6,Q1,1.29,8.6
2024,WOS,MANAGEMENT,SSCI,International Journal of Accounting Information Systems,INT J ACCOUNT INF SY,ELSEVIER,1467-0895,1873-4723,1414,6,Q1,1.24,30.86
2024,WOS,MANAGEMENT,SSCI,INTERNATIONAL JOURNAL OF HUMAN RESOURCE MANAGEMENT,INT J HUM RESOUR MAN,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0958-5192,1466-4399,12774,5.9,Q1,1.07,24.6
2024,WOS,MANAGEMENT,SSCI,Business Process Management Journal,BUS PROCESS MANAG J,EMERALD GROUP PUBLISHING LTD,1463-7154,1758-4116,4279,5.8,Q1,1.23,6.65
2024,WOS,MANAGEMENT,SSCI,Asia Pacific Journal of Management,ASIA PAC J MANAG,SPRINGER,0217-4561,1572-9958,4600,5.8,Q1,1.09,18.75
2024,WOS,MANAGEMENT,SSCI,Academy of Management Perspectives,ACAD MANAGE PERSPECT,ACAD MANAGEMENT,1558-9080,,5664,5.7,Q1,1.66,2.47
2024,WOS,MANAGEMENT,SSCI,European Journal of Innovation Management,EUR J INNOV MANAG,EMERALD GROUP PUBLISHING LTD,1460-1060,1758-7115,5369,5.7,Q1,1.19,12.84
2024,WOS,MANAGEMENT,SSCI,Journal of Product and Brand Management,J PROD BRAND MANAG,EMERALD GROUP PUBLISHING LTD,1061-0421,2054-1643,5489,5.7,Q1,1.18,4.72
2024,WOS,MANAGEMENT,SSCI,R & D MANAGEMENT,R&D MANAGE,WILEY,0033-6807,1467-9310,4888,5.7,Q1,1.18,50.58
2024,WOS,MANAGEMENT,SSCI,BRITISH JOURNAL OF MANAGEMENT,BRIT J MANAGE,WILEY,1045-3172,1467-8551,8921,5.7,Q1,1.07,59.72
2024,WOS,MANAGEMENT,ESCI,Asia Pacific Management Review,ASIA PAC MANAG REV,ELSEVIER TAIWAN,1029-3132,1029-3132,1355,5.6,Q1,1.48,94.74
2024,WOS,MANAGEMENT,SSCI,International Journal of Retail & Distribution Management,INT J RETAIL DISTRIB,EMERALD GROUP PUBLISHING LTD,0959-0552,1758-6690,4933,5.5,Q1,1.12,12.86
2024,WOS,MANAGEMENT,SSCI,CORPORATE GOVERNANCE-AN INTERNATIONAL REVIEW,CORP GOV-OXFORD,WILEY,0964-8410,1467-8683,5275,5.5,Q1,0.95,29.37
2024,WOS,MANAGEMENT,SSCI,HUMAN RELATIONS,HUM RELAT,SAGE PUBLICATIONS LTD,0018-7267,1741-282X,12747,5.4,Q1,1.87,45.93
2024,WOS,MANAGEMENT,SSCI,SOCIO-ECONOMIC PLANNING SCIENCES,SOCIO-ECON PLAN SCI,ELSEVIER SCIENCE INC,0038-0121,1873-6041,6421,5.4,Q1,1.69,24.24
2024,WOS,MANAGEMENT,SSCI,JOURNAL OF INFORMATION TECHNOLOGY,J INF TECHNOL-UK,SAGE PUBLICATIONS LTD,0268-3962,1466-4437,2730,5.4,Q1,1.39,40.79
2024,WOS,MANAGEMENT,SSCI,ORGANIZATION SCIENCE,ORGAN SCI,INFORMS,1047-7039,,24780,5.4,Q1,1.21,1.77
2024,WOS,MANAGEMENT,SSCI,Operations Management Research,OPER MANAGE RES,SPRINGER,1936-9735,1936-9743,2115,5.3,Q1,1.6,21.15
2024,WOS,MANAGEMENT,ESCI,International Journal of Innovation Studies,INT J INNOV STUD,KEAI PUBLISHING LTD,2096-2487,2589-2975,557,5.3,Q1,1.42,95.77
2024,WOS,MANAGEMENT,ESCI,Spanish Journal of Marketing-ESIC,SPAN J MARK-ESIC,EMERALD GROUP PUBLISHING LTD,2444-9695,2444-9709,891,5.3,Q1,1.27,98.88
2024,WOS,MANAGEMENT,SSCI,Academy of Management Learning & Education,ACAD MANAG LEARN EDU,ACAD MANAGEMENT,1537-260X,,3601,5.2,Q1,1.85,0
2024,WOS,MANAGEMENT,SSCI,ORGANIZATION STUDIES,ORGAN STUD,SAGE PUBLICATIONS LTD,0170-8406,1741-3044,11167,5.2,Q1,1.12,47.25
2024,WOS,MANAGEMENT,SSCI,IEEE TRANSACTIONS ON ENGINEERING MANAGEMENT,IEEE T ENG MANAGE,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,0018-9391,1558-0040,11920,5.2,Q1,1.11,5.88
2024,WOS,MANAGEMENT,SSCI,INFORMATION SYSTEMS RESEARCH,INFORM SYST RES,INFORMS,1047-7047,1526-5536,13881,5.1,Q1,1.33,0.36
2024,WOS,MANAGEMENT,SSCI,MANAGEMENT DECISION,MANAGE DECIS,EMERALD GROUP PUBLISHING LTD,0025-1747,1758-6070,11054,5.1,Q1,1.13,8.35
2024,WOS,MANAGEMENT,SSCI,Public Management Review,PUBLIC MANAG REV,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1471-9037,1471-9045,8033,4.9,Q1,1.44,29.41
2024,WOS,MANAGEMENT,SSCI,Journal of International Management,J INT MANAG,ELSEVIER,1075-4253,1873-0620,3221,4.9,Q1,1.31,43.01
2024,WOS,MANAGEMENT,SSCI,Journal of Leadership & Organizational Studies,J LEADERSH ORG STUD,SAGE PUBLICATIONS INC,1548-0518,1939-7089,2503,4.9,Q1,1.19,25.76
2024,WOS,MANAGEMENT,ESCI,International Journal of Accounting and Information Management,INT J ACCOUNT INF MA,EMERALD GROUP PUBLISHING LTD,1834-7649,1758-9037,1418,4.9,Q1,1.09,3.45
2024,WOS,MANAGEMENT,SSCI,MANAGEMENT SCIENCE,MANAGE SCI,INFORMS,0025-1909,1526-5501,50198,4.9,Q1,1.09,0.97
2024,WOS,MANAGEMENT,SSCI,International Journal of Logistics-Research and Applications,INT J LOGIST-RES APP,TAYLOR & FRANCIS LTD,1367-5567,1469-848X,3355,4.9,Q1,1.05,10.63
2024,WOS,MANAGEMENT,SSCI,SMALL BUSINESS ECONOMICS,SMALL BUS ECON,SPRINGER,0921-898X,1573-0913,14548,4.8,Q1,1.37,58.16
2024,WOS,MANAGEMENT,SSCI,Academy of Management Discoveries,ACAD MANAG DISCOV,ACAD MANAGEMENT,,2168-1007,1359,4.8,Q1,1.07,1.25
2024,WOS,MANAGEMENT,SSCI,TOTAL QUALITY MANAGEMENT & BUSINESS EXCELLENCE,TOTAL QUAL MANAG BUS,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1478-3363,1478-3371,4544,4.8,Q1,0.88,9.63
2024,WOS,MANAGEMENT,SSCI,Information and Organization,INFORM ORGAN-UK,ELSEVIER SCI LTD,1471-7727,1873-7919,1721,4.7,Q2,1.55,36.84
2024,WOS,MANAGEMENT,SSCI,Global Strategy Journal,GLOB STRATEG J,WILEY,2042-5791,2042-5805,2135,4.7,Q2,1.2,50.63
2024,WOS,MANAGEMENT,SSCI,INTERNATIONAL JOURNAL OF ENTREPRENEURIAL BEHAVIOR & RESEARCH,INT J ENTREP BEHAV R,EMERALD GROUP PUBLISHING LTD,1355-2554,1758-6534,5573,4.7,Q2,0.98,19.06
2024,WOS,MANAGEMENT,SSCI,Electronic Commerce Research,ELECTRON COMMER RES,SPRINGER,1389-5753,1572-9362,2975,4.7,Q2,0.94,17.85
2024,WOS,MANAGEMENT,SSCI,Human Resource Development Review,HUM RESOUR DEV REV,SAGE PUBLICATIONS INC,1534-4843,1552-6712,2328,4.6,Q2,0.73,15.94
2024,WOS,MANAGEMENT,SSCI,Asia Pacific Journal of Human Resources,ASIA PAC J HUM RESOU,WILEY,1038-4111,1744-7941,1472,4.5,Q2,1.25,17.5
2024,WOS,MANAGEMENT,SSCI,Journal of Management Analytics,J MANAG ANAL,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",2327-0012,2327-0039,949,4.5,Q2,1.06,2.94
2024,WOS,MANAGEMENT,ESCI,Project Leadership and Society,PROJ LEADERSH SOC,ELSEVIER,,2666-7215,509,4.5,Q2,0.9,96.36
2024,WOS,MANAGEMENT,SSCI,Research in Transportation Business and Management,RES TRANSP BUS MANAG,ELSEVIER,2210-5395,2210-5409,3352,4.4,Q2,1.14,23.82
2024,WOS,MANAGEMENT,ESCI,TQM Journal,TQM J,EMERALD GROUP PUBLISHING LTD,1754-2731,1754-274X,3640,4.4,Q2,1.12,10.68
2024,WOS,MANAGEMENT,SSCI,Project Management Journal,PROJ MANAG J,SAGE PUBLICATIONS INC,8756-9728,1938-9507,3376,4.4,Q2,1.04,26.87
2024,WOS,MANAGEMENT,ESCI,Benchmarking-An International Journal,BENCHMARKING,EMERALD GROUP PUBLISHING LTD,1463-5771,1758-4094,6166,4.4,Q2,1.02,2.2
2024,WOS,MANAGEMENT,SSCI,Journal of Service Theory and Practice,J SERV THEOR PRACT,EMERALD GROUP PUBLISHING LTD,2055-6225,2055-6225,1516,4.4,Q2,0.9,11.71
2024,WOS,MANAGEMENT,SSCI,JOURNAL OF TECHNOLOGY TRANSFER,J TECHNOL TRANSFER,SPRINGER,0892-9912,1573-7047,5624,4.3,Q2,0.91,48.47
2024,WOS,MANAGEMENT,SSCI,IMA Journal of Management Mathematics,IMA J MANAG MATH,OXFORD UNIV PRESS,1471-678X,1471-6798,766,4.3,Q2,0.74,22.08
2024,WOS,MANAGEMENT,SSCI,PERSONNEL REVIEW,PERS REV,EMERALD GROUP PUBLISHING LTD,0048-3486,1758-6933,5871,4.2,Q2,1.2,6.35
2024,WOS,MANAGEMENT,SSCI,Industry and Innovation,IND INNOV,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1366-2716,1469-8390,2568,4.2,Q2,1.03,29.8
2024,WOS,MANAGEMENT,SSCI,M&SOM-Manufacturing & Service Operations Management,M&SOM-MANUF SERV OP,INFORMS,1523-4614,1526-5498,7136,4.2,Q2,0.99,2.51
2024,WOS,MANAGEMENT,SSCI,Creativity and Innovation Management,CREAT INNOV MANAG,WILEY,0963-1690,1467-8691,2832,4.2,Q2,0.93,45.39
2024,WOS,MANAGEMENT,ESCI,Supply Chain Forum,SUPPLY CHAIN FORUM,TAYLOR & FRANCIS LTD,1625-8312,1624-6039,1038,4.2,Q2,0.86,7.56
2024,WOS,MANAGEMENT,SSCI,Journal of Responsible Innovation,J RESPONSIBLE INNOV,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",2329-9460,2329-9037,1384,4.1,Q2,2.02,99.19
2024,WOS,MANAGEMENT,SSCI,Career Development International,CAREER DEV INT,EMERALD GROUP PUBLISHING LTD,1362-0436,1758-6003,3038,4.1,Q2,1.02,13.39
2024,WOS,MANAGEMENT,SSCI,Service Business,SERV BUS,SPRINGER HEIDELBERG,1862-8516,1862-8508,1296,4.1,Q2,0.95,26.88
2024,WOS,MANAGEMENT,SSCI,MANAGEMENT INTERNATIONAL REVIEW,MANAGE INT REV,SPRINGER HEIDELBERG,0938-8249,1861-8901,2469,4.1,Q2,0.92,63.16
2024,WOS,MANAGEMENT,SSCI,Journal of Brand Management,J BRAND MANAG,PALGRAVE MACMILLAN LTD,1350-231X,1479-1803,3239,4.1,Q2,0.88,20.79
2024,WOS,MANAGEMENT,ESCI,Social Responsibility Journal,SOC RESPONSIB J,EMERALD GROUP PUBLISHING LTD,1747-1117,1758-857X,3354,4.1,Q2,0.87,4.9
2024,WOS,MANAGEMENT,SSCI,Journal of Nursing Management,J NURS MANAGE,WILEY,0966-0429,1365-2834,9939,4,Q2,1.37,60.62
2024,WOS,MANAGEMENT,SSCI,Management Accounting Research,MANAGE ACCOUNT RES,ELSEVIER,1044-5005,1096-1224,2344,4,Q2,0.93,40
2024,WOS,MANAGEMENT,ESCI,Journal of Management and Governance,J MANAG GOV,SPRINGER,1385-3457,1572-963X,2135,4,Q2,0.77,47.06
2024,WOS,MANAGEMENT,SSCI,MIT SLOAN MANAGEMENT REVIEW,MIT SLOAN MANAGE REV,"SLOAN MANAGEMENT REVIEW ASSOC, MIT SLOAN SCHOOL MANAGEMENT",1532-9194,1532-8937,3704,4,Q2,0.28,0
2024,WOS,MANAGEMENT,SSCI,International Entrepreneurship and Management Journal,INT ENTREP MANAG J,SPRINGER,1554-7191,1555-1938,4572,3.9,Q2,1.02,39.52
2024,WOS,MANAGEMENT,ESCI,HUMAN RESOURCE DEVELOPMENT INTERNATIONAL,HUM RESOUR DEV INT,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1367-8868,1469-8374,1847,3.9,Q2,0.85,16.41
2024,WOS,MANAGEMENT,SSCI,International Small Business Journal-Researching Entrepreneurship,INT SMALL BUS J,SAGE PUBLICATIONS LTD,0266-2426,1741-2870,4534,3.9,Q2,0.84,49.51
2024,WOS,MANAGEMENT,SSCI,JOURNAL OF ENGINEERING AND TECHNOLOGY MANAGEMENT,J ENG TECHNOL MANAGE,ELSEVIER,0923-4748,1879-1719,1729,3.9,Q2,0.73,23.81
2024,WOS,MANAGEMENT,SSCI,Engineering Construction and Architectural Management,ENG CONSTR ARCHIT MA,EMERALD GROUP PUBLISHING LTD,0969-9988,1365-232X,7429,3.9,Q2,0.72,3.02
2024,WOS,MANAGEMENT,ESCI,Journal of Global Responsibility,J GLOB RESPONSIB,EMERALD GROUP PUBLISHING LTD,2041-2568,2041-2576,953,3.9,Q2,0.71,2.15
2024,WOS,MANAGEMENT,ESCI,International Journal of Quality and Service Sciences,INT J QUAL SERV SCI,EMERALD GROUP PUBLISHING LTD,1756-669X,1756-6703,943,3.9,Q2,0.68,4.62
2024,WOS,MANAGEMENT,SSCI,Human Resource Development Quarterly,HUM RESOUR DEV Q,"WILEY PERIODICALS, INC",1044-8004,1532-1096,2150,3.8,Q2,1.27,32.61
2024,WOS,MANAGEMENT,SSCI,ORGANIZATIONAL BEHAVIOR AND HUMAN DECISION PROCESSES,ORGAN BEHAV HUM DEC,ACADEMIC PRESS INC ELSEVIER SCIENCE,0749-5978,1095-9920,16370,3.8,Q2,1.08,20
