jcr_year,schema,category,edition,journal_name,jcr_abbrev,publisher,issn_print,issn_e,total_citations,jif,quartile,jci,oa_citable_pct
2024,WOS,"PSYCHOLOGY, SOCIAL",SSCI,EUROPEAN JOURNAL OF PERSONALITY,EUR J PERSONALITY,SAGE PUBLICATIONS LTD,0890-2070,1099-0984,4830,3.7,Q1,1.31,44.59
2024,WOS,"PSYCHOLOGY, SOCIAL",SSCI,JOURNAL OF HEALTH AND SOCIAL BEHAVIOR,J HEALTH SOC BEHAV,SAGE PUBLICATIONS INC,0022-1465,2150-6000,10931,3.6,Q1,1.88,23.77
2024,WOS,"PSYCHOLOGY, SOCIAL",SSCI,POLITICAL PSYCHOLOGY,POLIT PSYCHOL,WILEY,0162-895X,1467-9221,7565,3.5,Q1,1.57,66.09
2024,WOS,PSYCHOLOGY,SCIE,Eating Disorders,EAT DISORD,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1064-0266,1532-530X,1803,3.5,Q1,0.94,10.29
2024,WOS,PSYCHOLOGY,SCIE,PSYCHO-ONCOLOGY,PSYCHO-ONCOLOGY,WILEY,1057-9249,1099-1611,14455,3.5,Q1,0.9,45.56
2024,WOS,"PSYCHOLOGY, SOCIAL",ESCI,Journal of Trust Research,J TRUST RES,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",2151-5581,2151-559X,404,3.5,Q1,0.7,35.48
2024,WOS,"PSYCHOLOGY, SOCIAL",SSCI,CHILD ABUSE & NEGLECT,CHILD ABUSE NEGLECT,PERGAMON-ELSEVIER SCIENCE LTD,0145-2134,1873-7757,20163,3.4,Q1,1.62,23.46
2024,WOS,"PSYCHOLOGY, SOCIAL",SSCI,SEX ROLES,SEX ROLES,SPRINGER/PLENUM PUBLISHERS,0360-0025,1573-2762,10949,3.4,Q1,1.44,33.58
2024,WOS,"PSYCHOLOGY, SOCIAL",SSCI,Social Psychological and Personality Science,SOC PSYCHOL PERS SCI,SAGE PUBLICATIONS INC,1948-5506,1948-5514,7295,3.3,Q1,1.35,35.92
2024,WOS,PSYCHOLOGY,SCIE,DEPRESSION AND ANXIETY,DEPRESS ANXIETY,WILEY,1091-4269,1520-6394,12010,3.3,Q1,1.31,80.56
2024,WOS,PSYCHOLOGY,SCIE,PSYCHOLOGY OF SPORT AND EXERCISE,PSYCHOL SPORT EXERC,ELSEVIER,1469-0292,1878-5476,9290,3.3,Q1,1.07,41.6
2024,WOS,PSYCHOLOGY,SCIE,HUMAN FACTORS,HUM FACTORS,SAGE PUBLICATIONS INC,0018-7208,1547-8181,10414,3.3,Q1,0.86,24.77
2024,WOS,"PSYCHOLOGY, SOCIAL",SSCI,LAW AND HUMAN BEHAVIOR,LAW HUMAN BEHAV,EDUCATIONAL PUBLISHING FOUNDATION-AMERICAN PSYCHOLOGICAL ASSOC,0147-7307,1573-661X,3354,3.2,Q1,2.58,35.09
2024,WOS,PSYCHOLOGY,SCIE,JOURNALS OF GERONTOLOGY SERIES B-PSYCHOLOGICAL SCIENCES AND SOCIAL SCIENCES,J GERONTOL B-PSYCHOL,OXFORD UNIV PRESS INC,1079-5014,1758-5368,13495,3.2,Q1,1.55,18.29
2024,WOS,PSYCHOLOGY,SCIE,HEALTH PSYCHOLOGY,HEALTH PSYCHOL,AMER PSYCHOLOGICAL ASSOC,0278-6133,1930-7810,12116,3.2,Q1,1.21,50.7
2024,WOS,PSYCHOLOGY,SCIE,JOURNAL OF APPLIED SPORT PSYCHOLOGY,J APPL SPORT PSYCHOL,TAYLOR & FRANCIS LTD,1041-3200,1533-1571,2903,3.2,Q1,1.03,24.79
2024,WOS,"PSYCHOLOGY, SOCIAL",ESCI,Behavioural Public Policy,BEHAV PUBLIC POLICY,CAMBRIDGE UNIV PRESS,2398-063X,2398-0648,1110,3.1,Q1,1.61,61.29
2024,WOS,PSYCHOLOGY,SCIE,Social Cognitive and Affective Neuroscience,SOC COGN AFFECT NEUR,OXFORD UNIV PRESS,1749-5016,1749-5024,8456,3.1,Q1,1.25,100
2024,WOS,"PSYCHOLOGY, SOCIAL",SSCI,JOURNAL OF EXPERIMENTAL SOCIAL PSYCHOLOGY,J EXP SOC PSYCHOL,ACADEMIC PRESS INC ELSEVIER SCIENCE,0022-1031,1096-0465,15192,3.1,Q1,1.13,31.63
2024,WOS,PSYCHOLOGY,ESCI,JCPP Advances,JCPP ADV,WILEY,2692-9384,2692-9384,629,3.1,Q1,1.1,97
2024,WOS,"PSYCHOLOGY, SOCIAL",SSCI,JOURNAL OF RESEARCH IN PERSONALITY,J RES PERS,ACADEMIC PRESS INC ELSEVIER SCIENCE,0092-6566,1095-7251,10613,3.1,Q1,1.06,32.35
2024,WOS,PSYCHOLOGY,SCIE,NEUROPSYCHOBIOLOGY,NEUROPSYCHOBIOLOGY,KARGER,0302-282X,1423-0224,2685,3.1,Q1,0.78,35.96
2024,WOS,PSYCHOLOGY,SCIE,JOURNAL OF MEMORY AND LANGUAGE,J MEM LANG,ACADEMIC PRESS INC ELSEVIER SCIENCE,0749-596X,1096-0821,9940,3,Q2,1.31,47.65
2024,WOS,"PSYCHOLOGY, SOCIAL",SSCI,BRITISH JOURNAL OF SOCIAL PSYCHOLOGY,BRIT J SOC PSYCHOL,WILEY,0144-6665,2044-8309,6802,3,Q1,1.13,65.14
2024,WOS,PSYCHOLOGY,SCIE,COGNITIVE PSYCHOLOGY,COGNITIVE PSYCHOL,ACADEMIC PRESS INC ELSEVIER SCIENCE,0010-0285,1095-5623,7790,3,Q2,1.04,41.25
2024,WOS,PSYCHOLOGY,SCIE,NEUROPSYCHOLOGY,NEUROPSYCHOLOGY,AMER PSYCHOLOGICAL ASSOC,0894-4105,1931-1559,5527,3,Q2,0.91,45.65
2024,WOS,"PSYCHOLOGY, SOCIAL",SSCI,Cultural Diversity & Ethnic Minority Psychology,CULT DIVERS ETHN MIN,EDUCATIONAL PUBLISHING FOUNDATION-AMERICAN PSYCHOLOGICAL ASSOC,1099-9809,1939-0106,4940,2.9,Q2,1.45,30.19
2024,WOS,"PSYCHOLOGY, SOCIAL",SSCI,PERSONALITY AND SOCIAL PSYCHOLOGY BULLETIN,PERS SOC PSYCHOL B,SAGE PUBLICATIONS INC,0146-1672,1552-7433,20155,2.9,Q2,1.13,32.37
2024,WOS,PSYCHOLOGY,SCIE,BIOLOGICAL PSYCHOLOGY,BIOL PSYCHOL,ELSEVIER,0301-0511,1873-6246,10263,2.9,Q2,0.91,29.34
2024,WOS,"PSYCHOLOGY, SOCIAL",SSCI,International Journal of Intercultural Relations,INT J INTERCULT REL,PERGAMON-ELSEVIER SCIENCE LTD,0147-1767,1873-7552,5570,2.8,Q2,1.24,29.37
2024,WOS,PSYCHOLOGY,SCIE,PSYCHOPHYSIOLOGY,PSYCHOPHYSIOLOGY,WILEY,0048-5772,1469-8986,15783,2.8,Q2,0.95,49.55
2024,WOS,"PSYCHOLOGY, SOCIAL",SSCI,JOURNAL OF CROSS-CULTURAL PSYCHOLOGY,J CROSS CULT PSYCHOL,SAGE PUBLICATIONS INC,0022-0221,1552-5422,7499,2.8,Q2,0.93,27.97
2024,WOS,"PSYCHOLOGY, SOCIAL",SSCI,Psychology of Men & Masculinities,PSYCHOL MEN MASCULIN,EDUCATIONAL PUBLISHING FOUNDATION-AMERICAN PSYCHOLOGICAL ASSOC,1524-9220,1939-151X,2822,2.8,Q2,0.89,14.5
2024,WOS,"PSYCHOLOGY, SOCIAL",SSCI,Social and Personality Psychology Compass,SOC PERSONAL PSYCHOL,WILEY,,1751-9004,7430,2.8,Q2,0.89,48.6
2024,WOS,"PSYCHOLOGY, SOCIAL",SSCI,JOURNAL OF PERSONALITY,J PERS,WILEY,0022-3506,1467-6494,10880,2.7,Q2,1.15,52.05
2024,WOS,"PSYCHOLOGY, SOCIAL",SSCI,EUROPEAN JOURNAL OF SOCIAL PSYCHOLOGY,EUR J SOC PSYCHOL,WILEY,0046-2772,1099-0992,8917,2.7,Q2,1.09,55.96
2024,WOS,PSYCHOLOGY,SCIE,CLINICAL NEUROPSYCHOLOGIST,CLIN NEUROPSYCHOL,TAYLOR & FRANCIS INC,1385-4046,1744-4144,4880,2.7,Q2,1.01,11.37
2024,WOS,PSYCHOLOGY,SCIE,STRESS AND HEALTH,STRESS HEALTH,WILEY,1532-3005,1532-2998,4273,2.7,Q2,0.92,40.33
2024,WOS,PSYCHOLOGY,SCIE,PSYCHOLOGY AND PSYCHOTHERAPY-THEORY RESEARCH AND PRACTICE,PSYCHOL PSYCHOTHER-T,WILEY,1476-0835,2044-8341,2223,2.7,Q2,0.9,68.26
2024,WOS,"PSYCHOLOGY, SOCIAL",SSCI,Personality and Mental Health,PERSONAL MENT HEALTH,WILEY,1932-8621,1932-863X,985,2.7,Q2,0.81,40.96
2024,WOS,PSYCHOLOGY,SCIE,Frontiers in Human Neuroscience,FRONT HUM NEUROSCI,FRONTIERS MEDIA SA,1662-5161,1662-5161,29274,2.7,Q2,0.73,99.62
2024,WOS,"PSYCHOLOGY, SOCIAL",SSCI,PERSONALITY AND INDIVIDUAL DIFFERENCES,PERS INDIV DIFFER,PERGAMON-ELSEVIER SCIENCE LTD,0191-8869,1873-3549,36014,2.6,Q2,1.12,26.49
2024,WOS,PSYCHOLOGY,SCIE,INTERNATIONAL JOURNAL OF PSYCHOPHYSIOLOGY,INT J PSYCHOPHYSIOL,ELSEVIER,0167-8760,1872-7697,9774,2.6,Q2,0.84,22.87
2024,WOS,PSYCHOLOGY,SCIE,JOURNAL OF SPORT & EXERCISE PSYCHOLOGY,J SPORT EXERCISE PSY,HUMAN KINETICS PUBL INC,0895-2779,1543-2904,4641,2.6,Q2,0.83,2.22
2024,WOS,PSYCHOLOGY,SCIE,JOURNAL OF THE INTERNATIONAL NEUROPSYCHOLOGICAL SOCIETY,J INT NEUROPSYCH SOC,CAMBRIDGE UNIV PRESS,1355-6177,1469-7661,7283,2.6,Q2,0.81,57.61
2024,WOS,PSYCHOLOGY,ESCI,Affective Science,AFFECT SCI,SPRINGERNATURE,2662-2041,2662-205X,937,2.6,Q2,0.78,19.37
2024,WOS,"PSYCHOLOGY, SOCIAL",SSCI,MOTIVATION AND EMOTION,MOTIV EMOTION,SPRINGER/PLENUM PUBLISHERS,0146-7239,1573-6644,6071,2.5,Q2,0.86,34.29
2024,WOS,PSYCHOLOGY,SCIE,Journal of the Academy of Consultation-Liaison Psychiatry,J ACAD CONSULT-LIAIS,ELSEVIER SCIENCE INC,2667-2960,2667-2960,477,2.5,Q2,0.73,12.26
2024,WOS,"PSYCHOLOGY, SOCIAL",SSCI,Journal of Diversity in Higher Education,J DIVERS HIGH EDUC,EDUCATIONAL PUBLISHING FOUNDATION-AMERICAN PSYCHOLOGICAL ASSOC,1938-8926,1938-8934,2285,2.4,Q2,1.15,12.98
2024,WOS,PSYCHOLOGY,SCIE,PSYCHOSOMATIC MEDICINE,PSYCHOSOM MED,LIPPINCOTT WILLIAMS & WILKINS,0033-3174,1534-7796,11600,2.4,Q2,0.93,15.07
2024,WOS,PSYCHOLOGY,SCIE,ERGONOMICS,ERGONOMICS,TAYLOR & FRANCIS LTD,0014-0139,1366-5847,9765,2.4,Q2,0.66,18.63
2024,WOS,"PSYCHOLOGY, SOCIAL",SSCI,GROUP PROCESSES & INTERGROUP RELATIONS,GROUP PROCESS INTERG,SAGE PUBLICATIONS LTD,1368-4302,1461-7188,4512,2.3,Q2,1.25,30.7
2024,WOS,"PSYCHOLOGY, SOCIAL",SSCI,JOURNAL OF LANGUAGE AND SOCIAL PSYCHOLOGY,J LANG SOC PSYCHOL,SAGE PUBLICATIONS INC,0261-927X,1552-6526,2615,2.3,Q2,1.02,24.42
2024,WOS,"PSYCHOLOGY, SOCIAL",SSCI,JOURNAL OF SOCIAL AND PERSONAL RELATIONSHIPS,J SOC PERS RELAT,SAGE PUBLICATIONS LTD,0265-4075,1460-3608,6671,2.3,Q2,1,24.85
2024,WOS,"PSYCHOLOGY, SOCIAL",SSCI,JOURNAL OF APPLIED SOCIAL PSYCHOLOGY,J APPL SOC PSYCHOL,WILEY,0021-9029,1559-1816,9447,2.3,Q2,0.85,49.18
2024,WOS,PSYCHOLOGY,SCIE,JOURNAL OF EXPERIMENTAL PSYCHOLOGY-HUMAN PERCEPTION AND PERFORMANCE,J EXP PSYCHOL HUMAN,AMER PSYCHOLOGICAL ASSOC,0096-1523,1939-1277,10056,2.3,Q2,0.83,23.22
2024,WOS,"PSYCHOLOGY, SOCIAL",ESCI,Stigma and Health,STIGMA HEALTH,EDUCATIONAL PUBLISHING FOUNDATION-AMERICAN PSYCHOLOGICAL ASSOC,2376-6972,2376-6964,1403,2.2,Q2,0.87,27.08
2024,WOS,"PSYCHOLOGY, SOCIAL",ESCI,Current Research in Ecological and Social Psychology,CURR RES ECOL SOC PS,ELSEVIER,,2666-6227,378,2.2,Q2,0.86,100
2024,WOS,"PSYCHOLOGY, SOCIAL",SSCI,Journal of Latinx Psychology,J LATINX PSYCHOL,EDUCATIONAL PUBLISHING FOUNDATION-AMERICAN PSYCHOLOGICAL ASSOC,2578-8086,2578-8094,309,2.2,Q2,0.82,27.4
2024,WOS,"PSYCHOLOGY, SOCIAL",SSCI,PERSONAL RELATIONSHIPS,PERS RELATIONSHIP,WILEY,1350-4126,1475-6811,3004,2.2,Q2,0.8,37.18
2024,WOS,PSYCHOLOGY,SCIE,Journal of Studies on Alcohol and Drugs,J STUD ALCOHOL DRUGS,ALCOHOL RES DOCUMENTATION INC CENT ALCOHOL STUD RUTGERS UNIV,1937-1888,1938-4114,5692,2.2,Q2,0.76,2.08
2024,WOS,PSYCHOLOGY,SCIE,DEVELOPMENTAL PSYCHOBIOLOGY,DEV PSYCHOBIOL,WILEY,0012-1630,1098-2302,4632,2.2,Q2,0.73,29.29
2024,WOS,"PSYCHOLOGY, SOCIAL",SSCI,GROUP DYNAMICS-THEORY RESEARCH AND PRACTICE,GROUP DYN-THEOR RES,EDUCATIONAL PUBLISHING FOUNDATION-AMERICAN PSYCHOLOGICAL ASSOC,1089-2699,1930-7802,1190,2.2,Q2,0.7,0
2024,WOS,PSYCHOLOGY,SCIE,DEVELOPMENTAL NEUROPSYCHOLOGY,DEV NEUROPSYCHOL,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",8756-5641,1532-6942,2718,2.2,Q2,0.6,15.87
2024,WOS,"PSYCHOLOGY, SOCIAL",SSCI,RESEARCH ON LANGUAGE AND SOCIAL INTERACTION,RES LANG SOC INTERAC,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0835-1813,1532-7973,2325,2.1,Q3,1.38,53.7
2024,WOS,"PSYCHOLOGY, SOCIAL",SSCI,SOCIAL PSYCHOLOGY QUARTERLY,SOC PSYCHOL QUART,SAGE PUBLICATIONS INC,0190-2725,1939-8999,3919,2.1,Q3,0.95,14.29
2024,WOS,"PSYCHOLOGY, SOCIAL",SSCI,JOURNAL OF COMMUNITY & APPLIED SOCIAL PSYCHOLOGY,J COMMUNITY APPL SOC,WILEY,1052-9284,1099-1298,2344,2.1,Q3,0.82,57.78
2024,WOS,PSYCHOLOGY,SCIE,JOURNAL OF EXPERIMENTAL PSYCHOLOGY-LEARNING MEMORY AND COGNITION,J EXP PSYCHOL LEARN,AMER PSYCHOLOGICAL ASSOC,0278-7393,1939-1285,11982,2.1,Q2,0.79,26.67
2024,WOS,PSYCHOLOGY,SCIE,ARCHIVES OF CLINICAL NEUROPSYCHOLOGY,ARCH CLIN NEUROPSYCH,OXFORD UNIV PRESS,0887-6177,1873-5843,5741,2.1,Q2,0.7,14.85
2024,WOS,"PSYCHOLOGY, SOCIAL",SSCI,JOURNAL OF LOSS & TRAUMA,J LOSS TRAUMA,TAYLOR & FRANCIS INC,1532-5024,1532-5032,1655,2.1,Q3,0.63,16.23
2024,WOS,"PSYCHOLOGY, SOCIAL",SSCI,Self and Identity,SELF IDENTITY,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1529-8868,1529-8876,3266,2.1,Q3,0.59,11.9
2024,WOS,"PSYCHOLOGY, SOCIAL",SSCI,Emerging Adulthood,EMERG ADULTHOOD,SAGE PUBLICATIONS INC,2167-6968,2167-6984,2119,2,Q3,0.94,22.81
2024,WOS,"PSYCHOLOGY, SOCIAL",ESCI,Social Psychological Bulletin,SOC PSYCHOL BULL,Leibniz Institute Psychology,,2569-653X,259,2,Q3,0.81,93.02
2024,WOS,"PSYCHOLOGY, SOCIAL",SSCI,JOURNAL OF PERSONALITY ASSESSMENT,J PERS ASSESS,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0022-3891,1532-7752,10984,2,Q3,0.8,16.3
2024,WOS,PSYCHOLOGY,SCIE,Clinical Child Psychology and Psychiatry,CLIN CHILD PSYCHOL P,SAGE PUBLICATIONS INC,1359-1045,1461-7021,2199,2,Q2,0.53,25.89
2024,WOS,PSYCHOLOGY,ESCI,Indian Journal of Psychological Medicine,INDIAN J PSYCHOL MED,SAGE PUBLICATIONS INC,0253-7176,0975-1564,3293,2,Q2,0.53,97
2024,WOS,"PSYCHOLOGY, SOCIAL",SSCI,Social Justice Research,SOC JUSTICE RES,SPRINGER,0885-7466,1573-6725,1474,1.9,Q3,0.79,48.28
2024,WOS,"PSYCHOLOGY, SOCIAL",SSCI,SMALL GROUP RESEARCH,SMALL GR RES,SAGE PUBLICATIONS INC,1046-4964,1552-8278,2118,1.9,Q3,0.71,28.89
2024,WOS,"PSYCHOLOGY, SOCIAL",ESCI,Identity-An International Journal of Theory and Research,IDENTITY,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1528-3488,1532-706X,965,1.9,Q3,0.66,28.92
2024,WOS,PSYCHOLOGY,SCIE,HUMAN MOVEMENT SCIENCE,HUM MOVEMENT SCI,ELSEVIER,0167-9457,1872-7646,6008,1.9,Q3,0.63,26.36
2024,WOS,PSYCHOLOGY,SCIE,NEUROPSYCHOLOGICAL REHABILITATION,NEUROPSYCHOL REHABIL,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0960-2011,1464-0694,3093,1.9,Q3,0.48,28.79
2024,WOS,PSYCHOLOGY,SCIE,Spanish Journal of Psychology,SPAN J PSYCHOL,CAMBRIDGE UNIV PRESS,1138-7416,1988-2904,2250,1.8,Q3,0.89,52.81
2024,WOS,PSYCHOLOGY,SCIE,NEUROBIOLOGY OF LEARNING AND MEMORY,NEUROBIOL LEARN MEM,ACADEMIC PRESS INC ELSEVIER SCIENCE,1074-7427,1095-9564,6337,1.8,Q3,0.78,23.36
2024,WOS,"PSYCHOLOGY, SOCIAL",SSCI,Analyses of Social Issues and Public Policy,ANAL SOC ISS PUB POL,WILEY,1529-7489,1530-2415,938,1.8,Q3,0.58,47.22
2024,WOS,"PSYCHOLOGY, SOCIAL",SSCI,BASIC AND APPLIED SOCIAL PSYCHOLOGY,BASIC APPL SOC PSYCH,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0197-3533,1532-4834,2743,1.8,Q3,0.56,8.96
2024,WOS,PSYCHOLOGY,SCIE,Journal of Neuropsychology,J NEUROPSYCHOL,WILEY,1748-6645,1748-6653,883,1.8,Q3,0.55,54.24
2024,WOS,PSYCHOLOGY,ESCI,Translational Issues in Psychological Science,TRANSL ISS PSYCH SCI,EDUCATIONAL PUBLISHING FOUNDATION-AMERICAN PSYCHOLOGICAL ASSOC,2332-2136,2332-2179,987,1.7,Q3,0.78,20.8
2024,WOS,PSYCHOLOGY,SCIE,JOURNAL OF CLINICAL AND EXPERIMENTAL NEUROPSYCHOLOGY,J CLIN EXP NEUROPSYC,TAYLOR & FRANCIS INC,1380-3395,1744-411X,5155,1.7,Q3,0.7,14.49
2024,WOS,"PSYCHOLOGY, SOCIAL",SSCI,JOURNAL OF NONVERBAL BEHAVIOR,J NONVERBAL BEHAV,SPRINGER,0191-5886,1573-3653,1943,1.7,Q3,0.68,46.84
2024,WOS,PSYCHOLOGY,SCIE,Attention Perception & Psychophysics,ATTEN PERCEPT PSYCHO,SPRINGER,1943-3921,1943-393X,5814,1.7,Q3,0.63,44.54
2024,WOS,"PSYCHOLOGY, SOCIAL",SSCI,JOURNAL OF SOCIAL PSYCHOLOGY,J SOC PSYCHOL,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0022-4545,1940-1183,4218,1.7,Q3,0.6,6.75
2024,WOS,PSYCHOLOGY,SCIE,COGNITIVE NEUROPSYCHOLOGY,COGN NEUROPSYCHOL,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0264-3294,1464-0627,1881,1.7,Q3,0.59,25.53
2024,WOS,PSYCHOLOGY,SCIE,JOURNAL OF GENETIC PSYCHOLOGY,J GENET PSYCHOL,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0022-1325,1940-0896,1554,1.7,Q3,0.59,2.75
2024,WOS,PSYCHOLOGY,SCIE,SUBSTANCE USE & MISUSE,SUBST USE MISUSE,TAYLOR & FRANCIS INC,1082-6084,1532-2491,5676,1.7,Q3,0.58,9.04
2024,WOS,PSYCHOLOGY,SCIE,CLINICAL EEG AND NEUROSCIENCE,CLIN EEG NEUROSCI,SAGE PUBLICATIONS INC,1550-0594,2169-5202,1542,1.7,Q3,0.49,10.69
2024,WOS,PSYCHOLOGY,SCIE,HUMAN PSYCHOPHARMACOLOGY-CLINICAL AND EXPERIMENTAL,HUM PSYCHOPHARM CLIN,WILEY,0885-6222,1099-1077,1865,1.7,Q3,0.47,38.71
2024,WOS,"PSYCHOLOGY, SOCIAL",SSCI,International Review of Social Psychology,INT REV SOC PSYCHOL,UBIQUITY PRESS LTD,2397-8570,2397-8570,691,1.6,Q3,0.61,98.21
2024,WOS,"PSYCHOLOGY, SOCIAL",SSCI,ASIAN JOURNAL OF SOCIAL PSYCHOLOGY,ASIAN J SOC PSYCHOL,WILEY,1367-2223,1467-839X,1546,1.6,Q3,0.59,20.3
2024,WOS,PSYCHOLOGY,SCIE,RESEARCH QUARTERLY FOR EXERCISE AND SPORT,RES Q EXERCISE SPORT,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0270-1367,2168-3824,4932,1.6,Q3,0.57,9.96
2024,WOS,"PSYCHOLOGY, SOCIAL",SSCI,JOURNAL FOR THE THEORY OF SOCIAL BEHAVIOUR,J THEOR SOC BEHAV,WILEY,0021-8308,1468-5914,1673,1.6,Q3,0.5,52.22
2024,WOS,"PSYCHOLOGY, SOCIAL",SSCI,Social Psychology,SOC PSYCHOL-GERMANY,HOGREFE PUBLISHING CORP,1864-9335,2151-2590,1272,1.5,Q4,0.52,17.44
2024,WOS,PSYCHOLOGY,SCIE,Applied Neuropsychology-Adult,APPL NEUROPSYCH-ADUL,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",2327-9095,2327-9109,1980,1.5,Q3,0.5,7.8
2024,WOS,"PSYCHOLOGY, SOCIAL",SSCI,JOURNAL OF PSYCHOSOCIAL ONCOLOGY,J PSYCHOSOC ONCOL,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0734-7332,1540-7586,1563,1.5,Q4,0.49,10.79
2024,WOS,PSYCHOLOGY,SCIE,Multisensory Research,MULTISENS RES,BRILL,2213-4794,2213-4808,653,1.5,Q3,0.48,32.47
