jcr_year,schema,category,edition,journal_name,jcr_abbrev,publisher,issn_print,issn_e,total_citations,jif,quartile,jci,oa_citable_pct
2024,WOS,AREA STUDIES,SSCI,EURASIAN GEOGRAPHY AND ECONOMICS,EURASIAN GEOGR ECON,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1538-7216,1938-2863,1356,2.2,Q1,1.56,27
2024,WOS,AREA STUDIES,SSCI,PACIFIC REVIEW,PAC REV,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0951-2748,1470-1332,1288,2,Q1,1.76,21.19
2024,WOS,AREA STUDIES,ESCI,Region,REGION,SLAVICA PUBLISHERS,2166-4307,2165-0659,183,1.9,Q1,0.05,0
2024,WOS,AREA STUDIES,SSCI,JOURNAL OF CONTEMPORARY ASIA,J CONTEMP ASIA,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0047-2336,1752-7554,1373,1.8,Q1,2.28,18.42
2024,WOS,AREA STUDIES,SSCI,Central Asian Survey,CENT ASIAN SURV,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0263-4937,1465-3354,850,1.8,Q1,1.73,23.85
2024,WOS,AREA STUDIES,SSCI,ECONOMIC DEVELOPMENT AND CULTURAL CHANGE,ECON DEV CULT CHANGE,UNIV CHICAGO PRESS,0013-0079,1539-2988,2872,1.8,Q1,1.28,4.51
2024,WOS,AREA STUDIES,SSCI,Journal of Contemporary European Studies,J CONTEMP EUR STUD,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1478-2804,1478-2790,861,1.8,Q1,1.17,26.43
2024,WOS,AREA STUDIES,ESCI,Polar Journal,POLAR J-UK,TAYLOR & FRANCIS LTD,2154-896X,2154-8978,378,1.8,Q1,0.71,39.06
2024,WOS,AREA STUDIES,SSCI,China Information,CHINA INFORM,SAGE PUBLICATIONS INC,0920-203X,1741-590X,504,1.7,Q1,2.49,23.91
2024,WOS,AREA STUDIES,SSCI,Turkish Studies,TURK STUD,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1468-3849,1743-9663,838,1.7,Q1,2.01,12.28
2024,WOS,AREA STUDIES,SSCI,Journal of Current Southeast Asian Affairs,J CURR SE ASIAN AFF,SAGE PUBLICATIONS INC,1868-1034,1868-4882,422,1.7,Q1,1.59,98.51
2024,WOS,AREA STUDIES,SSCI,Nationalities Papers-The Journal of Nationalism and Ethnicity,NATL PAP,CAMBRIDGE UNIV PRESS,0090-5992,1465-3923,1323,1.6,Q1,2.06,61.29
2024,WOS,AREA STUDIES,SSCI,Review of African Political Economy,REV AFR POLIT ECON,ScienceOpen,0305-6244,1740-1720,1382,1.6,Q1,1.28,3.28
2024,WOS,AREA STUDIES,SSCI,Mediterranean Politics,MEDITERR POLIT,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1362-9395,1743-9418,880,1.6,Q1,1.24,34.51
2024,WOS,AREA STUDIES,SSCI,Journal of East Asian Studies,J EAST ASIAN STUD,CAMBRIDGE UNIV PRESS,1598-2408,2234-6643,509,1.6,Q1,1.18,50.79
2024,WOS,AREA STUDIES,SSCI,Middle East Critique,MIDDLE EAST CRIT,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1943-6149,1943-6157,464,1.5,Q1,1.6,27.93
2024,WOS,AREA STUDIES,SSCI,Asia Pacific Viewpoint,ASIA PAC VIEWP,WILEY,1360-7456,1467-8373,811,1.5,Q1,1.46,37.23
2024,WOS,AREA STUDIES,SSCI,LATIN AMERICAN POLITICS AND SOCIETY,LAT AM POLIT SOC,CAMBRIDGE UNIV PRESS,1531-426X,1548-2456,1077,1.5,Q1,1.18,54
2024,WOS,AREA STUDIES,SSCI,CRITICAL ASIAN STUDIES,CRIT ASIAN STUD,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1467-2715,1472-6033,976,1.4,Q1,1.88,19.35
2024,WOS,AREA STUDIES,ESCI,Journal of Contemporary East Asia Studies,J CONTEM E ASIA STUD,TAYLOR & FRANCIS LTD,2476-1028,2476-1036,265,1.4,Q1,1.8,97.5
2024,WOS,AREA STUDIES,SSCI,China Review-An Interdisciplinary Journal on Greater China,CHINA REV,CHINESE UNIV PRESS,1680-2012,1680-2012,686,1.4,Q1,1.77,0
2024,WOS,AREA STUDIES,SSCI,INTERNATIONAL JOURNAL OF MIDDLE EAST STUDIES,INT J MIDDLE E STUD,CAMBRIDGE UNIV PRESS,0020-7438,1471-6380,1715,1.4,Q1,1.11,72.16
2024,WOS,AREA STUDIES,SSCI,JOURNAL OF PALESTINE STUDIES,J PALESTINE STUD,TAYLOR & FRANCIS LTD,0377-919X,1533-8614,1025,1.3,Q1,1.43,17.44
2024,WOS,AREA STUDIES,ESCI,Journal of the Indian Ocean Region,J INDIAN OCEAN REG,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1948-0881,1948-108X,220,1.3,Q1,1.34,8.82
2024,WOS,AREA STUDIES,SSCI,ASIAN SURVEY,ASIAN SURV,UNIV CALIFORNIA PRESS,0004-4687,1533-838X,1636,1.2,Q1,1.52,2.16
2024,WOS,AREA STUDIES,SSCI,PACIFIC AFFAIRS,PAC AFF,PACIFIC AFFAIRS UNIV BRITISH COLUMBIA,0030-851X,1715-3379,881,1.2,Q1,1.39,0
2024,WOS,AREA STUDIES,ESCI,Insight on Africa,INSIGHT AFR,SAGE PUBLICATIONS LTD,0975-0878,0976-3465,128,1.2,Q1,1.37,26.32
2024,WOS,AREA STUDIES,SSCI,Southeast European and Black Sea Studies,SE EUR BLACK SEA STU,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1468-3857,1743-9639,744,1.2,Q1,1.35,13.75
2024,WOS,AREA STUDIES,ESCI,Digest of Middle East Studies,DIG MIDDLE EAST STUD,WILEY,1060-4367,1949-3606,194,1.2,Q1,0.88,36.07
2024,WOS,AREA STUDIES,SSCI,Asian Journal of Social Science,ASIAN J SOC SCI,ELSEVIER,1568-4849,1568-5314,547,1.2,Q1,0.8,4.88
2024,WOS,AREA STUDIES,SSCI,EUROPE-ASIA STUDIES,EUROPE-ASIA STUD,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0966-8136,1465-3427,1952,1.2,Q1,0.8,24.74
2024,WOS,AREA STUDIES,SSCI,Asian Studies Review,ASIAN STUD REV,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1035-7823,1467-8403,815,1.1,Q1,1.89,15
2024,WOS,ASIAN STUDIES,AHCI,Asian Studies Review,ASIAN STUD REV,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1035-7823,1467-8403,815,1.1,,1.89,15
2024,WOS,AREA STUDIES,SSCI,Journal of Asian Public Policy,J ASIAN PUBLIC POLIC,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1751-6234,1751-6242,526,1.1,Q1,1.7,7.63
2024,WOS,AREA STUDIES,ESCI,East Asia,E ASIA-NETHERLANDS,SPRINGERNATURE,1096-6838,1874-6284,261,1.1,Q1,1.61,35
2024,WOS,AREA STUDIES,SSCI,JOURNAL OF MODERN AFRICAN STUDIES,J MOD AFR STUD,CAMBRIDGE UNIV PRESS,0022-278X,1469-7777,1446,1.1,Q1,1.28,60.34
2024,WOS,AREA STUDIES,SSCI,Journal of Balkan and Near Eastern Studies,J BALKAN NEAR E STUD,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1944-8953,1944-8961,618,1.1,Q1,1.2,8.7
2024,WOS,AREA STUDIES,ESCI,Asian Affairs,ASIAN AFF,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0306-8374,1477-1500,377,1.1,Q1,1.1,27.27
2024,WOS,AREA STUDIES,SSCI,New Perspectives on Turkey,NEW PERSPECT TURK,CAMBRIDGE UNIV PRESS,0896-6346,1305-3299,388,1.1,Q1,1.05,46.81
2024,WOS,AREA STUDIES,SSCI,AFRICA,AFRICA,CAMBRIDGE UNIV PRESS,0001-9720,1750-0184,1511,1.1,Q1,0.92,38.04
2024,WOS,AREA STUDIES,ESCI,Journal of North African Studies,J NORTH AFR STUD,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1362-9387,1743-9345,751,1.1,Q1,0.89,19.32
2024,WOS,AREA STUDIES,SSCI,MIDDLE EAST POLICY,MIDDLE EAST POLICY,WILEY,1061-1924,1475-4967,501,1.1,Q1,0.78,24.17
2024,WOS,AREA STUDIES,SSCI,MIDDLE EAST JOURNAL,MIDDLE EAST J,MIDDLE EAST INST,0026-3141,1940-3461,853,1.1,Q1,0.75,0
2024,WOS,ASIAN STUDIES,AHCI,Iran-Journal of the British Institute of Persian Studies,IRAN,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0578-6967,2396-9202,384,1.1,,0.51,13.64
2024,WOS,AREA STUDIES,ESCI,Baltic Region,BALT REG,IMMANUEL KANT BALTIC FEDERAL UNIV,2079-8555,2310-0524,200,1,Q2,1.06,94.12
2024,WOS,AREA STUDIES,ESCI,Comparative Southeast European Studies,COMP SE EUR STUD,WALTER DE GRUYTER GMBH,2701-8199,2701-8202,96,1,Q2,0.99,100
2024,WOS,AREA STUDIES,ESCI,Critical African Studies,CRIT AFR STUD,TAYLOR & FRANCIS LTD,2168-1392,2040-7211,341,1,Q2,0.81,26.87
2024,WOS,AREA STUDIES,SSCI,EAST EUROPEAN POLITICS AND SOCIETIES,E EUR POLIT SOC,SAGE PUBLICATIONS INC,0888-3254,1533-8371,982,1,Q2,0.64,22.63
2024,WOS,ASIAN STUDIES,AHCI,South East Asia Research,SOUTH EAST ASIA RES,TAYLOR & FRANCIS LTD,0967-828X,2043-6874,393,0.9,,2.37,8.33
2024,WOS,ASIAN STUDIES,AHCI,Indonesia and the Malay World,INDONES MALAY WORLD,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1363-9811,1469-8382,282,0.9,,1.95,22.92
2024,WOS,ASIAN STUDIES,ESCI,Review of Religion and Chinese Society,REV RELIG CHINESE SO,BRILL,2214-3947,2214-3955,54,0.9,,1.66,16.67
2024,WOS,AREA STUDIES,ESCI,South Asian Diaspora,SOUTH ASIAN DIASPORA,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1943-8192,1943-8184,191,0.9,Q2,1.36,15.38
2024,WOS,AREA STUDIES,SSCI,JOURNAL OF LATIN AMERICAN STUDIES,J LAT AM STUD,CAMBRIDGE UNIV PRESS,0022-216X,1469-767X,1044,0.9,Q2,1.32,40.32
2024,WOS,AREA STUDIES,ESCI,Millennial Asia,MILLENN ASIA,SAGE PUBLICATIONS INC,0976-3996,2321-7081,261,0.9,Q2,1.31,0.91
2024,WOS,AREA STUDIES,SSCI,Iranian Studies,IRAN STUD-UK,CAMBRIDGE UNIV PRESS,0021-0862,1475-4819,744,0.9,Q2,1.22,52.81
2024,WOS,ASIAN STUDIES,AHCI,Iranian Studies,IRAN STUD-UK,CAMBRIDGE UNIV PRESS,0021-0862,1475-4819,744,0.9,,1.22,52.81
2024,WOS,AREA STUDIES,SSCI,JOURNAL OF ASIAN AND AFRICAN STUDIES,J ASIAN AFR STUD,SAGE PUBLICATIONS INC,0021-9096,1745-2538,1448,0.9,Q2,1.18,14.45
2024,WOS,AREA STUDIES,SSCI,AFRICAN STUDIES,AFR STUD-UK,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0002-0184,1469-2872,511,0.9,Q2,1.05,14.29
2024,WOS,AREA STUDIES,SSCI,China Perspectives,CHINA PERSPECT,FRENCH CENTRE RESEARCH CONTEMPORARY CHINA,2070-3449,1996-4617,554,0.9,Q2,1.02,0
2024,WOS,AREA STUDIES,SSCI,MODERN CHINA,MOD CHINA,SAGE PUBLICATIONS INC,0097-7004,1552-6836,913,0.9,Q2,1.02,13.41
2024,WOS,AREA STUDIES,SSCI,JOURNAL OF SOUTHERN AFRICAN STUDIES,J S AFR STUD,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0305-7070,1465-3893,1818,0.9,Q2,0.88,30.65
2024,WOS,AREA STUDIES,SSCI,Contemporary Southeast Asia,CONTEMP SE ASIA,INST SOUTHEAST ASIAN STUDIES-ISEAS,0129-797X,1793-284X,592,0.9,Q2,0.61,0
2024,WOS,AREA STUDIES,ESCI,Asia Policy,ASIA POLICY,NATL BUREAU ASIAN RESEARCH,1559-0968,1559-2960,347,0.9,Q2,0.43,0
2024,WOS,ASIAN STUDIES,ESCI,Asian Studies-Azijske Studije,ASIAN STUD-AZIJSKE S,UNIV LJUBLJANA,2232-5131,2350-4226,170,0.8,,2.53,88.5
2024,WOS,AREA STUDIES,SSCI,JOURNAL OF ASIAN STUDIES,J ASIAN STUD,DUKE UNIV PRESS,0021-9118,1752-0401,1769,0.8,Q2,2.3,1.43
2024,WOS,ASIAN STUDIES,AHCI,JOURNAL OF ASIAN STUDIES,J ASIAN STUD,DUKE UNIV PRESS,0021-9118,1752-0401,1769,0.8,,2.3,1.43
2024,WOS,AREA STUDIES,SSCI,Asia & the Pacific Policy Studies,ASIA PAC POLICY STUD,WILEY,2050-2680,2050-2680,486,0.8,Q2,1.58,95.83
2024,WOS,AREA STUDIES,ESCI,South Asia Research,SOUTH ASIA RES,SAGE PUBLICATIONS INDIA PVT LTD,0262-7280,1741-3141,283,0.8,Q2,1.53,4.62
2024,WOS,ASIAN STUDIES,ESCI,South Asia Research,SOUTH ASIA RES,SAGE PUBLICATIONS INDIA PVT LTD,0262-7280,1741-3141,283,0.8,,1.53,4.62
2024,WOS,AREA STUDIES,SSCI,Contemporary South Asia,CONTEMP SOUTH ASIA,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0958-4935,1469-364X,578,0.8,Q2,1.43,27.27
2024,WOS,ASIAN STUDIES,AHCI,Contemporary South Asia,CONTEMP SOUTH ASIA,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0958-4935,1469-364X,578,0.8,,1.43,27.27
2024,WOS,AREA STUDIES,SSCI,MODERN ASIAN STUDIES,MOD ASIAN STUD,CAMBRIDGE UNIV PRESS,0026-749X,1469-8099,1949,0.8,Q2,1.06,55.76
2024,WOS,AREA STUDIES,SSCI,African Studies Review,AFR STUD REV,CAMBRIDGE UNIV PRESS,0002-0206,1555-2462,1214,0.8,Q2,1.05,53.85
2024,WOS,AREA STUDIES,ESCI,CANADIAN JOURNAL OF AFRICAN STUDIES,CAN J AFR STUDIES,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0008-3968,1923-3051,389,0.8,Q2,1.04,11.59
2024,WOS,AREA STUDIES,ESCI,Journal of Contemporary African Studies,J CONTEMP AFR STUD,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0258-9001,1469-9397,632,0.8,Q2,0.92,13.92
2024,WOS,AREA STUDIES,SSCI,LATIN AMERICAN RESEARCH REVIEW,LAT AM RES REV,CAMBRIDGE UNIV PRESS,,1542-4278,1537,0.8,Q2,0.85,99.47
2024,WOS,AREA STUDIES,SSCI,Social Science Japan Journal,SOC SCI JPN J,OXFORD UNIV PRESS,1369-1465,1468-2680,220,0.8,Q2,0.85,26.83
2024,WOS,AREA STUDIES,ESCI,ISSUES & STUDIES,ISSUES STUD,WORLD SCIENTIFIC PUBL CO PTE LTD,1013-2511,2529-802X,178,0.8,Q2,0.64,0
2024,WOS,AREA STUDIES,ESCI,SOJOURN-Journal of Social Issues in Southeast Asia,SOJOURN,INST SOUTHEAST ASIAN STUDIES-ISEAS,0217-9520,1793-2858,226,0.8,Q2,0.56,0
2024,WOS,AREA STUDIES,SSCI,SLAVIC REVIEW,SLAVIC REV,CAMBRIDGE UNIV PRESS,0037-6779,2325-7784,1074,0.7,Q2,1.36,29.17
2024,WOS,ASIAN STUDIES,ESCI,South Asian Studies,S ASIAN STUD-UK,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0266-6030,2153-2699,233,0.7,,1.05,4.76
2024,WOS,AREA STUDIES,ESCI,China Report,CHINA REP,SAGE PUBLICATIONS INDIA PVT LTD,0009-4455,0973-063X,223,0.7,Q2,0.83,7.04
2024,WOS,AREA STUDIES,SSCI,China-An International Journal,CHINA INT J,NUS PRESS PTE LTD,0219-7472,0219-8614,403,0.7,Q2,0.8,0
2024,WOS,AREA STUDIES,ESCI,Mir Rossii-Universe of Russia,MIR ROSS,NATL RESEARCH UNIV HIGHER SCH ECONOMICS,1811-038X,1811-0398,127,0.7,Q2,0.66,98.89
2024,WOS,AREA STUDIES,ESCI,Contemporary Review of the Middle East,CONTEMP REV MIDDLE E,SAGE PUBLICATIONS INC,2347-7989,2349-0055,141,0.7,Q2,0.55,5.26
2024,WOS,AREA STUDIES,SSCI,LATIN AMERICAN PERSPECTIVES,LAT AM PERSPECT,SAGE PUBLICATIONS INC,0094-582X,1552-678X,1582,0.7,Q2,0.54,5.26
2024,WOS,ASIAN STUDIES,AHCI,Turkic Languages,TURK LANG,HARRASSOWITZ VERLAG,1431-4983,1431-4983,98,0.7,,0.14,0
2024,WOS,ASIAN STUDIES,ESCI,Journal of Chinese History,J CHINESE HIST,CAMBRIDGE UNIV PRESS,2059-1632,2059-1640,96,0.6,,1.98,40
2024,WOS,ASIAN STUDIES,AHCI,International Journal of Asian Studies,INT J ASIAN STUD,CAMBRIDGE UNIV PRESS,1479-5914,1479-5922,121,0.6,,1.57,64.44
2024,WOS,ASIAN STUDIES,AHCI,Dao-A Journal of Comparative Philosophy,DAO,SPRINGER,1540-3009,1569-7274,365,0.6,,1.4,10.42
2024,WOS,AREA STUDIES,SSCI,British Journal of Middle Eastern Studies,BRIT J MIDDLE E STUD,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1353-0194,1469-3542,753,0.6,Q2,1.39,30.95
2024,WOS,AREA STUDIES,SSCI,Modern Italy,MOD ITALY,CAMBRIDGE UNIV PRESS,1353-2944,1469-9877,261,0.6,Q2,1.34,72.46
2024,WOS,AREA STUDIES,ESCI,International Communication of Chinese Culture,INT COMMUN CHIN CULT,SPRINGERNATURE,2197-4233,2197-4241,87,0.6,Q2,0.95,30.43
2024,WOS,ASIAN STUDIES,ESCI,International Communication of Chinese Culture,INT COMMUN CHIN CULT,SPRINGERNATURE,2197-4233,2197-4241,87,0.6,,0.95,30.43
2024,WOS,AREA STUDIES,SSCI,Bulletin of Latin American Research,B LAT AM RES,WILEY,0261-3050,1470-9856,683,0.6,Q2,0.9,41.84
2024,WOS,AREA STUDIES,ESCI,Journal of Contemporary European Research,J CONTEMP EUR RES,UNIV ASSOC CONTEMPORARY EUROPEAN STUDIES-UACES,1815-347X,1815-347X,290,0.6,Q2,0.88,96.67
2024,WOS,AREA STUDIES,SSCI,East Asian Science Technology and Society-An International Journal,E ASIAN SCI TECH SOC,TAYLOR & FRANCIS INC,1875-2160,1875-2152,300,0.6,Q2,0.79,43.08
2024,WOS,ASIAN STUDIES,AHCI,East Asian Science Technology and Society-An International Journal,E ASIAN SCI TECH SOC,TAYLOR & FRANCIS INC,1875-2160,1875-2152,300,0.6,,0.79,43.08
2024,WOS,AREA STUDIES,ESCI,Eastern Journal of European Studies,EAST J EUR STUD,"UNIV ALEXANDRU IOAN CUZA, CENTRUL STUDII EUROPENE",2068-651X,2068-6633,190,0.6,Q2,0.79,99.17
2024,WOS,ASIAN STUDIES,AHCI,Journal of Song-Yuan Studies,J SONG-YUAN STUD,JOHNS HOPKINS UNIV PRESS,1059-3152,2154-6665,76,0.6,,0.77,0
2024,WOS,AREA STUDIES,ESCI,Comparative Studies of South Asia Africa and the Middle East,COMP STUD SOUTH ASIA,DUKE UNIV PRESS,1089-201X,1548-226X,795,0.6,Q2,0.73,0
2024,WOS,AREA STUDIES,SSCI,European Review,EUR REV,CAMBRIDGE UNIV PRESS,1062-7987,1474-0575,682,0.6,Q2,0.71,59.38
2024,WOS,AREA STUDIES,SSCI,Journal of Eastern African Studies,J EAST AFR STUD,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1753-1055,1753-1063,892,0.6,Q2,0.71,40
2024,WOS,AREA STUDIES,ESCI,Revista de Estudios Andaluces,REV ESTUD ANDAL,"UNIV SEVILLA, EDITORIAL",0212-8594,2340-2776,73,0.6,Q2,0.65,90
2024,WOS,AREA STUDIES,SSCI,India Review,INDIA REV,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1473-6489,1557-3036,248,0.6,Q2,0.64,11.11
2024,WOS,AREA STUDIES,SSCI,Social Dynamics-A Journal of African Studies,SOC DYNAMICS,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0253-3952,1940-7874,476,0.6,Q2,0.64,17.57
2024,WOS,AREA STUDIES,SSCI,Israel Affairs,ISR AFF,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1353-7121,1743-9086,442,0.6,Q2,0.6,23.12
2024,WOS,ASIAN STUDIES,AHCI,BIJDRAGEN TOT DE TAAL- LAND- EN VOLKENKUNDE,BIJDR TAAL-LAND-V,BRILL,0006-2294,2213-4379,346,0.6,,0.56,68.57
2024,WOS,AREA STUDIES,ESCI,Asian Journal of Middle Eastern and Islamic Studies,ASIAN J MIDDLE E ISL,TAYLOR & FRANCIS LTD,2576-5949,2576-5957,157,0.6,Q2,0.49,7.59
2024,WOS,AREA STUDIES,ESCI,Sibirica-Interdisciplinary journal of Siberian Studies,SIBIRICA,BERGHAHN JOURNALS,1361-7362,1476-6787,68,0.6,Q2,0.42,97.67
2024,WOS,AREA STUDIES,SSCI,IDS BULLETIN-INSTITUTE OF DEVELOPMENT STUDIES,IDS BULL-I DEV STUD,INST DEVELOPMENT STUDIES,0265-5012,1759-5436,1137,0.6,Q2,0.41,86.42
2024,WOS,AREA STUDIES,SSCI,African and Asian Studies,AFR ASIAN STUD,BRILL,1569-2094,1569-2108,116,0.6,Q2,0.34,5.13
2024,WOS,AREA STUDIES,ESCI,Northern Review,NORTH REV,YUKON COLL,0820-0300,0820-0300,105,0.6,Q2,0.26,96.3
2024,WOS,ASIAN STUDIES,AHCI,Journal of Korean Studies,J KOREAN STUD,DUKE UNIV PRESS,0731-1613,2158-1665,176,0.5,,1.7,0
2024,WOS,ASIAN STUDIES,ESCI,Journal of Chinese Religions,J CHINESE RELIG,JOHNS HOPKINS UNIV PRESS,0737-769X,2050-8999,71,0.5,,1.55,0
2024,WOS,ASIAN STUDIES,AHCI,JOURNAL OF NEAR EASTERN STUDIES,J NEAR EASTERN STUD,UNIV CHICAGO PRESS,0022-2968,1545-6978,474,0.5,,1.31,0
2024,WOS,ASIAN STUDIES,AHCI,MUSLIM WORLD,MUSLIM WORLD,WILEY,0027-4909,1478-1913,480,0.5,,1.18,15
2024,WOS,ASIAN STUDIES,ESCI,Tang Studies,TANG STUD,JOHNS HOPKINS UNIV PRESS,0737-5034,1759-7633,39,0.5,,1.02,0
2024,WOS,AREA STUDIES,SSCI,JOURNAL OF BALTIC STUDIES,J BALTIC STUD,ASSOC ADVANCEMENT BALTIC STUDIES INC,0162-9778,1751-7877,385,0.5,Q3,1,8.13
2024,WOS,AREA STUDIES,SSCI,Journal of Australian Studies,J AUST STUD,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1444-3058,1835-6419,506,0.5,Q3,0.85,42.31
2024,WOS,AREA STUDIES,ESCI,Israel Studies,ISR STUD,INDIANA UNIV PRESS,1084-9513,1527-201X,513,0.5,Q3,0.63,0
2024,WOS,AREA STUDIES,ESCI,Africa Review,AFR REV-ABINGDON,BRILL,0974-4053,0974-4061,105,0.5,Q3,0.57,3.7
2024,WOS,AREA STUDIES,ESCI,European Integration Studies,EUR INTEGR STUD,KAUNO TECHNOLOGIJOS UNIV,1822-8402,2335-8831,78,0.5,Q3,0.55,55.17
2024,WOS,AREA STUDIES,SSCI,Pacific Focus,PAC FOCUS,WILEY,1225-4657,1976-5118,170,0.5,Q3,0.55,13.33
2024,WOS,AREA STUDIES,ESCI,Inner Asia,INN ASIA,BRILL,1464-8172,2210-5018,140,0.5,Q3,0.51,17.78
2024,WOS,AREA STUDIES,ESCI,GERMAN POLITICS AND SOCIETY,GER POLIT SOC,BERGHAHN JOURNALS,1045-0300,1558-5441,188,0.5,Q3,0.48,1.92
2024,WOS,ASIAN STUDIES,ESCI,Journal of Confucian Philosophy and Culture,J CONFUCIAN PHILOS C,"Sungkyunkwan Univ, Inst Confucian Philosophy & Culture",1598-267X,2734-1356,20,0.5,,0.45,96.43
2024,WOS,AREA STUDIES,SSCI,CONTEMPORARY PACIFIC,CONTEMP PACIFIC,UNIV HAWAII PRESS,1043-898X,1527-9464,561,0.5,Q3,0.41,0
2024,WOS,AREA STUDIES,ESCI,Studi irlandesi-A Journal of Irish Studies,STUDI IRL,FIRENZE UNIV PRESS,2239-3978,2239-3978,36,0.5,Q3,0.4,30
2024,WOS,AREA STUDIES,ESCI,Europolity-Continuity and Change in European Governance,EUROPOLITY,NATL SCH POLITICAL STUDIES & PUBLIC ADM,2344-2255,2247-7721,36,0.5,Q3,0.37,2.17
2024,WOS,AREA STUDIES,ESCI,Russian Journal of Vietnamese Studies-Vyetnamskiye issledovaniya,RUSS J VIETNAM STUD,CENTER VIETNAM & ASEAN STUDIES,2618-9453,2618-9453,73,0.5,Q3,0.36,90.6
2024,WOS,AREA STUDIES,ESCI,Papeles de Europa,PAPELES EUR,"UNIV COMPLUTENSE MADRID, SERVICIO PUBLICACIONES",1989-5917,1989-5917,28,0.5,Q3,0.32,94.74
2024,WOS,ASIAN STUDIES,AHCI,Nan Nu-Men Women and Gender in China,NAN NU,BRILL,1387-6805,1568-5268,84,0.4,,1.62,10.71
