jcr_year,schema,category,edition,journal_name,jcr_abbrev,publisher,issn_print,issn_e,total_citations,jif,quartile,jci,oa_citable_pct
2024,WOS,URBAN STUDIES,SSCI,Environment and Planning B-Urban Analytics and City Science,ENVIRON PLAN B-URBAN,SAGE PUBLICATIONS LTD,2399-8083,2399-8091,6639,3.1,Q1,0.76,28.54
2024,WOS,URBAN STUDIES,SSCI,City & Community,CITY COMMUNITY,SAGE PUBLICATIONS INC,1535-6841,1540-6040,1596,3,Q1,1.03,14.58
2024,WOS,URBAN STUDIES,SSCI,INTERNATIONAL JOURNAL OF URBAN SCIENCES,INT J URBAN SCI,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1226-5934,2161-6779,1104,3,Q1,0.74,8.2
2024,WOS,URBAN STUDIES,SSCI,REGIONAL SCIENCE AND URBAN ECONOMICS,REG SCI URBAN ECON,ELSEVIER,0166-0462,1879-2308,4813,2.9,Q1,0.96,22.93
2024,WOS,URBAN STUDIES,SSCI,HOUSING POLICY DEBATE,HOUS POLICY DEBATE,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1051-1482,2152-050X,2503,2.9,Q1,0.78,11.27
2024,WOS,URBAN STUDIES,ESCI,Urban Science,URBAN SCI,MDPI,,2413-8851,1949,2.9,Q1,0.7,99.79
2024,WOS,URBAN STUDIES,SSCI,HOUSING STUDIES,HOUSING STUD,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0267-3037,1466-1810,4544,2.9,Q1,0.59,37.17
2024,WOS,URBAN STUDIES,SSCI,Local Environment,LOCAL ENVIRON,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1354-9839,1469-6711,3645,2.8,Q2,0.63,27.24
2024,WOS,URBAN STUDIES,SSCI,URBAN GEOGRAPHY,URBAN GEOGR,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0272-3638,1938-2847,4801,2.6,Q2,0.93,30.51
2024,WOS,URBAN STUDIES,SSCI,EUROPEAN URBAN AND REGIONAL STUDIES,EUR URBAN REG STUD,SAGE PUBLICATIONS LTD,0969-7764,1461-7145,1655,2.6,Q2,0.77,40.26
2024,WOS,URBAN STUDIES,SSCI,International Journal of Housing Policy,INT J HOUS POLICY,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1949-1247,1949-1255,999,2.6,Q2,0.53,32.73
2024,WOS,URBAN STUDIES,SSCI,JOURNAL OF PLANNING EDUCATION AND RESEARCH,J PLAN EDUC RES,SAGE PUBLICATIONS INC,0739-456X,1552-6577,3340,2.5,Q2,0.7,14.29
2024,WOS,URBAN STUDIES,SSCI,JOURNAL OF HOUSING ECONOMICS,J HOUS ECON,ACADEMIC PRESS INC ELSEVIER SCIENCE,1051-1377,1096-0791,1536,2.4,Q2,0.7,25.49
2024,WOS,URBAN STUDIES,SSCI,ENVIRONMENT AND URBANIZATION,ENVIRON URBAN,SAGE PUBLICATIONS LTD,0956-2478,1746-0301,2678,2.4,Q2,0.58,44.3
2024,WOS,URBAN STUDIES,ESCI,Journal of Property Research,J PROP RES,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0959-9916,1466-4453,576,2.3,Q2,0.67,31.11
2024,WOS,URBAN STUDIES,SSCI,URBAN AFFAIRS REVIEW,URBAN AFF REV,SAGE PUBLICATIONS INC,1078-0874,1552-8332,3036,2.3,Q2,0.67,23.03
2024,WOS,URBAN STUDIES,SSCI,Urban Design International,URBAN DES INT,PALGRAVE MACMILLAN LTD,1357-5317,1468-4519,965,2.1,Q2,1.35,29.51
2024,WOS,URBAN STUDIES,SSCI,Journal of Housing and the Built Environment,J HOUS BUILT ENVIRON,SPRINGER,1566-4910,1573-7772,2197,2.1,Q2,0.51,38.66
2024,WOS,URBAN STUDIES,SSCI,INTERNATIONAL REGIONAL SCIENCE REVIEW,INT REGIONAL SCI REV,SAGE PUBLICATIONS INC,0160-0176,1552-6925,1385,2.1,Q2,0.48,15.71
2024,WOS,URBAN STUDIES,ESCI,Frontiers in Sustainable Cities,FRONT SUSTAIN CITIES,FRONTIERS MEDIA SA,,2624-9634,1551,2.1,Q2,0.47,99.25
2024,WOS,URBAN STUDIES,SSCI,REAL ESTATE ECONOMICS,REAL ESTATE ECON,WILEY,1080-8620,1540-6229,1479,2,Q2,0.59,32.84
2024,WOS,URBAN STUDIES,SSCI,Housing Theory & Society,HOUS THEORY SOC,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1403-6096,1651-2278,1431,2,Q2,0.56,46.46
2024,WOS,URBAN STUDIES,ESCI,International Journal of Housing Markets and Analysis,INT J HOUS MARK ANAL,EMERALD GROUP PUBLISHING LTD,1753-8270,1753-8289,1073,2,Q2,0.56,3.02
2024,WOS,URBAN STUDIES,SSCI,INTERNATIONAL JOURNAL OF URBAN AND REGIONAL RESEARCH,INT J URBAN REGIONAL,WILEY,0309-1317,1468-2427,6116,1.9,Q2,0.7,54.91
2024,WOS,URBAN STUDIES,SSCI,JOURNAL OF URBAN AFFAIRS,J URBAN AFF,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0735-2166,1467-9906,2944,1.9,Q2,0.59,18.3
2024,WOS,URBAN STUDIES,ESCI,Journal of Urban Design,J URBAN DES,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1357-4809,1469-9664,1899,1.9,Q2,0.51,32.71
2024,WOS,URBAN STUDIES,SSCI,JOURNAL OF URBAN PLANNING AND DEVELOPMENT,J URBAN PLAN DEV,ASCE-AMER SOC CIVIL ENGINEERS,0733-9488,1943-5444,2603,1.9,Q2,0.47,3.6
2024,WOS,URBAN STUDIES,SSCI,Urban Research & Practice,URBAN RES PRACT,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1753-5069,1753-5077,766,1.8,Q3,0.56,23.23
2024,WOS,URBAN STUDIES,SSCI,JOURNAL OF REAL ESTATE FINANCE AND ECONOMICS,J REAL ESTATE FINANC,SPRINGER,0895-5638,1573-045X,2108,1.8,Q3,0.54,29.75
2024,WOS,URBAN STUDIES,SSCI,URBAN EDUCATION,URBAN EDUC,SAGE PUBLICATIONS INC,0042-0859,1552-8340,3124,1.7,Q3,0.87,8.09
2024,WOS,URBAN STUDIES,ESCI,Urban Planning,URBAN PLAN,COGITATIO PRESS,2183-7635,2183-7635,1615,1.7,Q3,0.52,98.39
2024,WOS,URBAN STUDIES,SSCI,Urban Policy and Research,URBAN POLICY RES,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0811-1146,1476-7244,869,1.7,Q3,0.44,32.53
2024,WOS,URBAN STUDIES,SSCI,Open House International-Sustainable & Smart Architecture and Urban Studies,OPEN HOUSE INT,EMERALD GROUP PUBLISHING LTD,0168-2601,2633-9838,607,1.6,Q3,1,2.19
2024,WOS,URBAN STUDIES,ESCI,Proceedings of the Institution of Civil Engineers-Urban Design and Planning,PROC INST CIV ENG-U,EMERALD GROUP PUBLISHING LTD,1755-0793,1755-0807,307,1.6,Q3,0.54,9.3
2024,WOS,URBAN STUDIES,SSCI,ECONOMIC DEVELOPMENT QUARTERLY,ECON DEV Q,SAGE PUBLICATIONS INC,0891-2424,1552-3543,888,1.6,Q3,0.41,3.92
2024,WOS,URBAN STUDIES,ESCI,Urbani Izziv-Urban Challenge,URBANI IZZIV,URBAN PLANNING INST REPUBLIC SLOVENIA,0353-6483,1855-8399,217,1.5,Q3,0.2,100
2024,WOS,URBAN STUDIES,ESCI,Urban Forum,URBAN FORUM,SPRINGERNATURE,1015-3802,1874-6330,642,1.2,Q3,0.4,65.28
2024,WOS,URBAN STUDIES,ESCI,Chinese Journal of Urban and Environmental Studies,CHIN J URBAN ENV STU,WORLD SCIENTIFIC PUBL CO PTE LTD,2345-7481,2345-752X,258,1.2,Q3,0.37,90.79
2024,WOS,URBAN STUDIES,SSCI,EDUCATION AND URBAN SOCIETY,EDUC URBAN SOC,SAGE PUBLICATIONS INC,0013-1245,1552-3535,1113,1.1,Q3,0.38,5.62
2024,WOS,URBAN STUDIES,ESCI,TOWN PLANNING REVIEW,TOWN PLAN REV,LIVERPOOL UNIV PRESS,0041-0020,1478-341X,1042,1.1,Q3,0.37,24.39
2024,WOS,URBAN STUDIES,SSCI,EURE-REVISTA LATINOAMERICANA DE ESTUDIOS URBANO REGIONALES,EURE,"PONTIFICIA UNIV CATOLICA CHILE, INST ESTUDIOS URBANOS TERRITORIALES",0250-7161,0717-6236,866,1.1,Q3,0.24,86.84
2024,WOS,URBAN STUDIES,ESCI,Revista INVI,REV INVI,UNIV CHILE,0718-1299,0718-8358,433,1.1,Q3,0.2,100
2024,WOS,URBAN STUDIES,ESCI,ACE-Architecture City and Environment,ACE-ARCHIT CITY ENVI,UNIV POLITECNICA CATALUNYA,1886-4805,1886-4805,245,0.8,Q3,0.49,97.48
2024,WOS,URBAN STUDIES,SSCI,JOURNAL OF CONTEMPORARY ETHNOGRAPHY,J CONTEMP ETHNOGR,SAGE PUBLICATIONS INC,0891-2416,1552-5414,1571,0.8,Q3,0.49,42.05
2024,WOS,URBAN STUDIES,ESCI,Cityscape,CITYSCAPE,"US DEPT HOUSING & URBAN DEVELOPMENT, OFFICE POLICY DEVELOPMENT & RESEARCH",1936-007X,1939-1935,856,0.7,Q4,0.22,0
2024,WOS,URBAN STUDIES,ESCI,Ciudad y Territorio-Estudios Territoriales-CyTET,CIUDAD TERRIT-ESTU,"MINISTERIO FOMENTO, CENTRO PUBLICACIONES",1133-4762,,407,0.7,Q4,0.18,81
2024,WOS,URBAN STUDIES,ESCI,Revista de Urbanismo,REV URBAN,"UNIV CHILE, FAC ARQUITECTURA & URBANISMO",0717-5051,0717-5051,149,0.7,Q4,0.13,96.72
2024,WOS,URBAN STUDIES,ESCI,Housing Care and Support,HOUS CARE SUPPORT,EMERALD GROUP PUBLISHING LTD,1460-8790,2042-8375,140,0.6,Q4,0.21,11.43
2024,WOS,URBAN STUDIES,ESCI,International Journal of Built Environment and Sustainability,INT J BUILT ENV SUST,PENERBIT UTM PRESS,1511-1369,2289-8948,212,0.6,Q4,0.21,98.68
2024,WOS,URBAN STUDIES,ESCI,Territorios,TERRITORIOS,UNIV ROSARIO,0123-8418,2215-7484,175,0.5,Q4,0.07,93.33
2024,WOS,URBAN STUDIES,ESCI,Journal of Architecture and Planning -King Saud University,J ARCHIT PLAN-KING S,"KING SAUD UNIV PRESS, KING SAUD UNIV",1018-3604,1018-3604,42,0.4,Q4,0.32,50.82
2024,WOS,URBAN STUDIES,ESCI,Ciudades-Revista del Instituto Universitario de Urbanistica de la Universidad de Valladolid,CIUDADES,"UNIV VALLADOLID, SECRETARIADO PUBLICACIONES",1133-6579,2445-3943,71,0.4,Q4,0.11,100
2024,WOS,URBAN STUDIES,ESCI,Bitacora Urbano Territorial,BITACORA URBANO TERR,UNIV NACL COLOMBIA,0124-7913,2027-145X,286,0.4,Q4,0.09,82.31
2024,WOS,URBAN STUDIES,SSCI,JOURNAL OF URBAN HISTORY,J URBAN HIST,SAGE PUBLICATIONS INC,0096-1442,1552-6771,970,0.3,Q4,0.58,15.73
2024,WOS,URBAN STUDIES,ESCI,International Journal of Knowledge-Based Development,INT J KNOWL-BASED DE,INDERSCIENCE ENTERPRISES LTD,2040-4468,2040-4476,198,0.3,Q4,0.11,0
2024,WOS,URBAN STUDIES,ESCI,Urbe-Revista Brasileira de Gestao Urbana,URBE-CURITIBA,PONTIFICIA UNIV CATOLICA PARANA-PUCPR,2175-3369,2175-3369,243,0.3,Q4,0.08,95.77
2024,WOS,URBAN STUDIES,ESCI,Habitat y Sociedad,HABITAT SOC,"UNIV SEVILLA, EDITORIAL",2173-125X,2173-125X,53,0.2,Q4,0.07,97.22
2024,WOS,URBAN STUDIES,ESCI,Cuadernos de Vivienda y Urbanismo,CUAD VIVIENDA URBAN,"PONTIFICIA UNIV JAVERIANA, FACULTAD ARQUITECTURA DISENO",2027-2103,2145-0226,72,0.2,Q4,0.05,95.12
2024,WOS,URBAN STUDIES,ESCI,TRIA-Territorio della Ricerca su Insediamenti e Ambiente,TRIA,EDIZIONI SCIENTIFICHE ITALIANE SPA,1974-6849,2281-4574,17,0.2,Q4,0.03,0
2024,WOS,URBAN STUDIES,ESCI,Brussels Studies,BRUSS STUD,UNIV SAINT-LOUIS-BRUXELLES,2031-0293,2031-0293,67,0.2,Q4,0.02,80.82
2024,WOS,URBAN STUDIES,ESCI,Revista de Direito da Cidade-City Law,REV DIREITO CID,UNIV ESTADO RIO JANEIRO,2317-7721,2317-7721,109,0.1,Q4,0.02,84.89
2024,WOS,URBAN STUDIES,ESCI,Nodo,NODO,UNIV ANTONIO NARINO,1909-3888,2346-092X,17,,Q4,0.01,86.11
2024,WOS,URBAN STUDIES,ESCI,TeMA-Journal of Land Use Mobility and Environment,TEMA,"UNIV STUDI NAPOLI FEDERICO II, DIPT PIANIFICAZIONE & SCIENZA TERRITORIO",1970-9889,1970-9870,801,,,0.47,0
